,key_0,Unnamed: 0,product_id,final_list,product_color_id,attribute_name,attribute_value,no,yes
210,6425,7455,01DTJBF7B1RD7BNEAVCXFQXTVQ,"['paris', 'cashmere', 'track', 'pant', 'nili', 'lotan', 'paris', 'jogger', 'designed', 'relaxed', 'silhouette', 'dropped', 'crotch', 'added', 'comfort', 'tapered', 'hem', 'cashmere', 'sweatpants', 'dual', 'slant', 'pocket', 'slim', 'drawstring', 'tie', 'highlight', 'exposed', 'ankle', 'pairing', 'low', 'rise', 'sneaker', 'woman', 'clothing', 'pant', 'Nili', 'Lotan']",01DTJBF9QABZ96X9ADZ9GAJK8G,dry_clean_only,yes,0,1
186,5842,6772,01DTJCCSQKDDVY7DH821S6SDXP,"['jimi', 'hendrix', 'cotton-jersey', 't-shirt', 'tapping', 'season', 'coveted', 'trend', 'nili', 'lotan', 't-shirt', 'cut', 'soft', 'cotton-jersey', 'printed', 'abstract', 'portrait', 'rockstar', 'jimi', 'hendrix', 'cut', 'relaxed', 'fit', 'classic', 'crew', 'neckline', 'raglan', 'sleeve', 'enhance', 'laid-back', 'feel', 'style', 'pair', 'label', 'utility', 'pant', 'woman', 'clothing', 'top', 'Nili', 'Lotan']",01DTJCCSQWAH64G67GTA9AKJME,dry_clean_only,no,1,0
188,5885,6821,01DTJCCY6S6KV2KJS79QK6CC08,"['houndstooth', 'wool', 'pencil', 'midi', 'skirt', 'prabal', 'gurung', 'virgin', 'wool', 'skirt', 'designed', 'pencil', 'silhouette', 'midi', 'length', 'style', 'houndstooth', 'pattern', 'bright', 'hued', 'sweater', 'pick-me', 'outfit', 'woman', 'clothing', 'skirt', 'Prabal', 'Gurung']",01DTJCCY700C044XX10PA8Q62X,dry_clean_only,yes,0,1
190,5929,6873,01DTJCD2QG8RKQ4HJKT4GBW888,"['viola', 'cashmere', 'sweater', 'sensibility', 'ease', 'core', 'khaite', 'design', 'ethos', 'label', 'viola', 'sweater', 'spun', 'ultra-soft', 'cashmere', 'relaxed', 'crewneck', 'silhouette', 'wear', 'rolled', 'sleeve', 'mini', 'skirt', 'summer', 'layered', 'jacket', 'weather', 'cool', 'woman', 'clothing', 'top', 'Khaite']",01DTJCD2SM85E1WMJX1GVC2914,dry_clean_only,yes,0,1
194,6056,7018,01DTJCDCCS988BEPR8RVSQ2MM5,"['double', 'needle', 'mid-rise', 'slim-leg', 'jean', 'designed', 'last', 'age', 'done', 'slim-leg', 'jean', 'constructed', 'using', 'double-needle', 'stitching', 'durability', ""they're"", 'made', 'light', 'wash', 'denim', 'blended', 'small', 'amount', 'stretch', ""they'll"", 'give', 'little', 'time', 'highlight', 'tapered', 'hem', 'pair', 'ankle', 'boot', 'woman', 'clothing', 'jean', 'Re/Done']",01DTJCDCD1PP0HJWC3N710Q5H4,dry_clean_only,no,1,0
1112,32232,37317,01DTJCDHBQHW83XQSFT1WZQKX7,"['silk-satin', 'blouse', 'vince', 'silk-satin', 'blouse', 'meant', 'relaxed', 'fit', 'similar', 'pajama', 'shirt', 'cut', 'longline', 'silhouette', 'opalescent', 'button', 'cuff', 'front', 'make', 'refined', 'pairing', 'classic', 'tailoring', 'loose', 'hem', 'look', 'best', 'tucked', 'woman', 'clothing', 'top', 'Vince']",01DTJCDHC0C5G5YWPHX0N0XH93,dry_clean_only,yes,0,1
1066,30349,35153,01DTJCDP8032ADG8CM387P7JYV,"['violeta', 'embroidered', 'cotton-voile', 'midi', 'dress', 'anaak', 'violeta', 'midi', 'dress', 'cut', 'airy', 'cotton-voile', 'artfully', 'embroidered', 'contrasting', 'topstitches', 'fully', 'lined', 'coverage', 'designed', 'delicate', 'shoulder', 'strap', 'v-neckline', 'keep', 'styling', 'simple', 'pair', 'leather', 'slide', 'woman', 'clothing', 'dress', 'Anaak']",01DTJCDP88C6DX239SNMJW9EZ0,dry_clean_only,no,1,0
196,6082,7052,01DTJCE09PWFZ6DCY0DJADM4HB,"['snake-print', 'stretch-cotton', 'slim-fit', 'pant', 'victoria', 'beckham', 'slim-fit', 'pant', 'made', 'stretch', 'cotton-twill', 'emblazoned', 'graphic', 'snakeskin', 'print', ""they're"", 'cut', 'sit', 'flatteringly', 'low', 'waist', 'fit', 'slim', 'thigh', 'falling', 'split', 'hem', ""they're"", 'free', 'hardware', 'pocket', 'keep', 'silhouette', 'streamlined', 'woman', 'clothing', 'pant', 'Victoria', 'Beckham']",01DTJCE09Z42Y6QP2BGBRB6G6H,dry_clean_only,yes,0,1
198,6147,7125,01DTJCE596G5WGANPMXNENAXFJ,"['draped', 'wool', 'turtleneck', 'sweater', 'casual', 'front', 'evening-ready', 'back', 'essential', 'turtleneck', 'sweater', 'monse', 'feature', 'eye-catching', 'draped', 'open', 'back', 'perfect', 'showing', 'skin', 'pretty', 'lace', 'bralette', 'knitwear', 'piece', 'designed', 'casual', 'loose', 'fit', 'making', 'ideal', 'balancing', 'pair', 'straight-leg', 'jean', 'tailored', 'pencil', 'skirt', 'woman', 'clothing', 'top', 'Monse']",01DTJCE59FYSB7P7D2N2Z7GYVW,dry_clean_only,yes,0,1
202,6218,7210,01DTJCE9ZMH29TWHQC1CC8AWG5,"['piper', 'denim', 'mini', 'shirt', 'dress', 'sea', 'look', 'hometown', 'new', 'york', 'city', 'designing', 'casual', 'clothes', 'blend', 'femininity', 'urban', 'edge', 'aesthetic', 'well', 'represented', 'piper', 'shirt', 'dress', 'tailored', 'denim', 'woven', 'cotton', 'linen', 'style', 'wide', 'short', 'sleeve', 'large', 'patch', 'pocket', 'style', 'woven', 'wedge', 'woman', 'clothing', 'dress', 'Sea']",01DTJCEA2306G1SSEYE5ERZYJD,dry_clean_only,no,1,0
204,6271,7277,01DTJCEEPSEHH29G98KNDG4TFK,"['copain', 'linen', 't-shirt', 'classic', 'layering', 'piece', 'st', 'agni', 'copain', 'tee', 'made', 'airy', 'linen', 'cut', 'relaxed', 'fit', 'detailed', 'elongated', 'short', 'sleeve', 'favorite', 'street', 'style', 'look', 'woman', 'clothing', 'top', 'St.', 'Agni']",01DTJCEH60QY26BV86F73Y47ET,dry_clean_only,no,1,0
0,8,8,01DTJCERF6F4NRZ2WSJFFA1EYS,"['teah', 'stretch-silk', 'camisole', 'beige', 'stretch-silk', 'slip', 'silk', 'spandex', 'dry', 'clean', 'imported', 'clothing', 'top', 'tank', 'camis', 'Theory']",01DTJCERGEHDMQ5FAJQS2PZ6NJ,dry_clean_only,yes,0,1
208,6401,7422,01DTJCEX7H9S5ZQ2MXD019M39N,"['belted', 'satin', 'maxi', 'skirt', 'belted', 'maxi', 'skirt', 'ann', 'demeulemeester', 'easy', 'way', 'add', 'elegance', 'ensemble', 'cut', 'weightless', 'satin', 'feature', 'flattering', 'high', 'waist', 'sash', 'tie', 'loosely', 'tonal', 'look', 'pair', 'coordinating', 'blouse', 'woman', 'clothing', 'skirt', 'Ann', 'Demeulemeester']",01DTJCEX7S33QCJ7C1K1PFV505,dry_clean_only,yes,0,1
218,6647,7711,01DTMYKAG6NM4BEJE4FBYE54YK,"['zoeyy', 'faux', 'leather', 'wrap', 'mini', 'dress', 'army-green', 'faux', 'leather', 'button', 'fastening', 'front', 'polyurethane', 'polyester', 'dry', 'clean', 'imported', 'clothing', 'dress', 'mini', 'Frankie', 'Shop']",01DTMYKAGGK2P4E2QZC7SD8QWA,dry_clean_only,yes,0,1
26,733,858,01DTMYKXRM898RSTAYY28JJSSS,"['draped', 'crepe', 'de', 'chine', 'jumpsuit', 'white', 'crepe', 'de', 'chine', 'button-fastening', 'keyhole', 'back', 'polyester', 'elastane', 'lining', 'polyester', 'dry', 'clean', 'designer', 'color', 'chalk', 'imported', 'clothing', 'jumpsuit', 'full', 'length', 'Halston']",01DTMYKXRZKKWGBGCWE07V5439,dry_clean_only,yes,0,1
228,7033,8160,01DTN28TVMA1EKYZS2DS4QA58S,"['belted', 'crinkled-satin', 'jumpsuit', 'white', 'crinkled-satin', 'button', 'concealed', 'zip', 'fastening', 'back', 'acetate', 'viscose', 'lining', 'polyester', 'dry', 'clean', 'clothing', 'jumpsuit', 'full', 'length', 'Sally', 'Lapointe']",01DTN28TY2N00SEBPCANNDF72K,dry_clean_only,yes,0,1
230,7175,8331,01DV4G5FF75M2R6EHJAB8EW6Z9,"['freja', 'belted', 'paisley-print', 'linen', 'halterneck', 'midi', 'dress', 'zimmermann', 'fraja', 'maxi', 'dress', 'cut', 'airy', 'linen', 'fabric', 'artfully', 'printed', 'vintage-inspired', 'paisley', 'motif', 'flattering', 'halterneck', 'neckline', 'tie-fastening', 'sash', 'temper', 'asymmetric', 'handkerchief', 'hem', 'style', 'strappy', 'sandal', 'raffia', 'clutch', 'woman', 'clothing', 'dress', 'Zimmermann']",01DV4G5FFGBV3VDZPSYMPHZXPK,dry_clean_only,yes,0,1
232,7283,8451,01DV4GR7FNY3GTQCYE5Y4RC8NS,"['linen', 'maxi', 'skirt', 'zimmermann', 'resort', 'collection', 'designed', 'penchant', 'past', 'color', 'print', 'directly', 'inspired', 'founder', 'creative', 'director', 'childhood', 'voluminous', 'skirt', 'crafted', 'a-line', 'silhouette', 'linen', 'soft', 'pink', 'hue', 'slip', 'statement', 'belt', 'top', 'loop', 'style', 'woman', 'clothing', 'skirt', 'Zimmermann']",01DV4GR7G11BJ69D6ZN7X765PR,dry_clean_only,yes,0,1
1486,44226,51209,01DV4HSATZ3X8G7M9CWKFM1F9H,"['oversized', 'satin', 'cloqu', 'blazer', 'philosophy', 'blazer', 'designed', 'just-so', 'oversized', 'silhouette', 'cut', 'crinkled', 'satin', 'structured', 'shoulder', 'peaked', 'lapel', 'pair', 'longline', 'style', 'velvet', 'pant', 'essential', 'leisure', 'suiting', 'woman', 'clothing', 'jacket', 'Philosophy', 'Di', 'Lorenzo', 'Serafini']",01DV4HSAV905TS69AD2JYX852E,dry_clean_only,yes,0,1
76,2395,2768,01DV6HA09G19TFQ7SSM7BXF5BX,"['prince', 'wale', 'check', 'straight-leg', 'wool', 'pant', 'givenchy', 'lightly', 'pleated', 'pant', 'crafted', 'crisp', 'wool', 'fall', 'tapered', 'straight-leg', 'fit', 'classic', 'prince', 'wale', 'checkered', 'print', 'pair', 'beautifully', 'simple', 'tucked-in', 'tee', 'chic', 'flat', 'woman', 'clothing', 'pant', 'Givenchy']",01DV6HA0CBVCDTCK1JF61S5E0P,dry_clean_only,yes,0,1
994,27958,32424,01DV6JEF1EJSTVWB7YJB3F5VXQ,"['halyn', 'pussy-bow', 'silk-satin', 'blouse', 'beige', 'silk-satin', 'button', 'fastening', 'front', 'silk', 'dry', 'clean', 'imported', 'clothing', 'top', 'blouse', 'Remain', 'Birger', 'Christensen']",01DV6JEF1QKE74EASKTWV24NJX,dry_clean_only,yes,0,1
1036,29076,33714,01DV6M9BHK039WP9730M31DEPA,"['fringed', 'wool', 'silk', 'cashmere-blend', 'jacquard', 'cardigan', 'beige', 'wool', 'silk', 'cashmere-blend', 'slip', 'wool', 'silk', 'cashmere', 'dry', 'clean', 'made', 'italy', 'clothing', 'knitwear', 'heavy', 'knit', 'Alanui']",01DV6M9BHZT8M4WP1634CXDD2M,dry_clean_only,yes,0,1
242,7575,8794,01DV70QZNSQXN1D290CJYTHX8Q,"['moxie', 'wool', 'sweater', 'made', 'kind', 'voluminous', 'balloon', 'sleeve', 'found', 'throughout', 'resort', 'collection', 'ulla', 'johnson', 'moxie', 'sweater', 'knitted', 'pure', 'wool', 'speckled', 'confetti-like', 'color', 'throughout', 'try', 'wearing', 'cozy', 'style', 'tucked', 'high-waisted', 'trouser', 'woman', 'clothing', 'top', 'Ulla', 'Johnson']",01DV70QZP1P3ZSWMV9X2Q2ZDN2,dry_clean_only,yes,0,1
1490,44334,51349,01DV71D0XMBM4VVJK54F2HD3ZG,"['juna', 'cotton-corduroy', 'mini', 'skirt', 'sand', 'cotton-corduroy', 'concealed', 'hook', 'zip', 'fastening', 'back', 'cotton', 'lining', 'acetate', 'viscose', 'hand', 'wash', 'dry', 'clean', 'imported', 'clothing', 'skirt', 'mini', 'Vanessa', 'Bruno']",01DV71D10B747KE9MKX619P2K6,dry_clean_only,yes,0,1
1492,44368,51391,01DV72R28K2A1AN5G167S6QRWF,"['annabel', 'rigid', 'mid-rise', 'skinny', 'jean', 'although', 'mom', 'jean', 'boyfriend', 'jean', 'rage', 'right', 'good', 'pair', 'skinny-fit', 'denim', 'still', 'essential', 'every', 'wardrobe', 'add', 'eve', 'denim', 'annabel', 'fit', 'collection', 'crafted', 'classic', 'slender', 'silhouette', 'mid-rise', 'medium', 'wash', 'pair', 'virtually', 'everything', 'closet', 'woman', 'clothing', 'jean', 'Eve', 'Denim']",01DV72R2BDQ4GKVVZ1YZK5FKKF,dry_clean_only,no,1,0
246,7710,8945,01DV90Y567ZVFXWNTNEQ8HMPTX,"['jasmine', 'jacquard', 'mini', 'dress', 'stine', 'goya', 'jasmine', 'floral', 'dress', 'designed', 'semi', 'sheer', 'mini', 'tiered', 'hemline', 'made', 'embroidered', 'floral', 'print', 'slip', 'lining', 'included', 'tights', 'styling', 'purpose', 'woman', 'clothing', 'dress', 'Stine', 'Goya']",01DV90Y58H362HG4MT0NTGCDVV,dry_clean_only,yes,0,1
266,8678,10086,01DV95X5VGB6GXP57KQKZ35GNZ,"['ruffle-trimmed', 'rib', 'knit', 'sweater', 'carolina', 'herrera', 'take', 'typical', 'turtleneck', 'give', 'flirty', 'twist', 'rib', 'knit', 'style', 'fashioned', 'ruffled', 'off-the', 'shoulder', 'effect', 'long', 'sleeve', 'take', 'cue', 'runway', 'tuck', 'satin', 'pant', 'subtle', 'impact', 'woman', 'clothing', 'top', 'Carolina', 'Herrera']",01DV95X5VWQ2HSZYGZC0GNGTR0,dry_clean_only,yes,0,1
248,7829,9094,01DV95Y2NG5T7ARBX9A5FKMB5S,"['belted', 'twill', 'wide-leg', 'pant', 'sally', 'lapointe', 'twill', 'pant', 'belted', 'pleated', 'high', 'waist', 'tonal', 'sash', 'tie', 'designed', 'rounded', 'wide-legs', 'highlight', 'draped', 'silhouette', 'pairing', 'heeled', 'booty', 'woman', 'clothing', 'pant', 'Sally', 'Lapointe']",01DV95Y2R42QEQZXYAVFCVWTTN,dry_clean_only,yes,0,1
250,7944,9230,01DVA4W4DFK30Q8VEH6T3W7Q72,"['viola', 'striped', 'wool', 'sweater', 'embuing', 'sort', 'ease', 'sensibility', 'brand', 'recognizes', 'signature', 'khaite', 'viola', 'sweater', 'knit', 'wool', 'striped', 'design', 'elongated', 'sleeve', 'lightly', 'drape', 'wrist', 'crew', 'neckline', 'framing', 'face', 'style', 'sharply', 'tailored', 'trouser', 'balance', 'proportion', 'woman', 'clothing', 'top', 'Khaite']",01DVA4W4DQ9S5DN6X8GDMJVTJ1,dry_clean_only,yes,0,1
252,7995,9289,01DVA4XSMTZ334M7SPPW0M1EDV,"['high-rise', 'straight-leg', 'jean', 'done', 'upcycles', 'vintage', 'levi', 'craft', 'new', 'style', 'kind', 'lived-in', 'quality', 'could', 'never', 'buy', 'otherwise', 'made', 'pure', 'cotton', 'denim', 'particular', 'light', 'wash', 'pair', 'tailored', 'high-waisted', 'fit', 'roomy', 'straight', 'leg', 'perfectly', 'designed', 'tucking', 'tee', 'light', 'sweater', 'woman', 'clothing', 'jean', 'Re/Done']",01DVA4XSN5SR9ZVSXXSE26FVNT,dry_clean_only,no,1,0
254,8112,9425,01DVA4Y85Y5VZTKZNVEKCTDJXQ,"['harper', 'cotton', 'eyelet', 'blouse', 'ulla', 'johnson', 'love', 'vintage', 'inspiration', 'cotton', 'eyelet', 'certainly', 'brings', 'best', 'past', 'decade', 'mind', 'designer', 'used', 'breathable', 'semi-sheer', 'material', 'create', 'harper', 'blouse', 'ruffle', 'trim', 'along', 'neck', 'full', 'blouson', 'sleeve', 'style', 'classic', 'trouser', 'fun', 'gold', 'jewelry', 'woman', 'clothing', 'top', 'Ulla', 'Johnson']",01DVA4YD25513RSDTCY52A0E3B,dry_clean_only,yes,0,1
258,8223,9553,01DVA4YVM475BFGHRYN11N4N20,"['pleated', 'stretch-denim', 'wide-leg', 'pant', 'carolina', 'herrera', 'wide-leg', 'trouser', 'tailored', 'exaggerated', 'oversized', 'fit', 'going', 'hand', 'hand', 'new', 'season', 'trending', 'silhouette', ""they're"", 'made', 'versatile', 'stretch-denim', 'pleating', 'throughout', 'style', 'fitted', 'crewneck', 'turtleneck', 'sweater', 'accentuate', 'rise', 'woman', 'clothing', 'pant', 'Carolina', 'Herrera']",01DVA4YVMCDV8TB078F7P0DV39,dry_clean_only,yes,0,1
90,2746,3182,01DVA4ZFKEST038Z045BWTFP77,"['stripe', 'classic', 'open-yoke', 'shirt', 'gravitate', 'towards', 'tomboy', 'shirt', 'silky-soft', 'cotton', 'blend', 'classic', 'pinstripe', 'avant-garde', 'cut-out', 'detail', 'back', 'make', 'true', 'favorite', 'like', 'best', 'tucked', 'pair', 'relaxed', 'pant', 'cotton', 'silkhand', 'wash', 'coldmade', 'australiasizing', 'x', 'xlmodel', 'bust', 'waist', 'hip', 'wearing', 'size', 'top', 'Bassike']",01DVA4ZFKQ1WB4TZBDS1F92ZB7,dry_clean_only,yes,0,1
260,8353,9701,01DVA52ZCSNYK38PN2ZTM6E888,"['collared', 'printed', 'cotton-blend', 'shirt', 'hallmark', 'carolina', 'herrera', 'show', 'white', 'cotton-blend', 'poplin', 'button-up', 'season', 'version', 'sharp', 'pointed', 'collar', 'rose', 'petal', 'print', 'updated', 'staple', 'perfect', 'straight-leg', 'pant', 'woman', 'clothing', 'top', 'Carolina', 'Herrera']",01DVA52ZD62SKTK8Y8M0BJEK7D,dry_clean_only,yes,0,1
1038,29116,33764,01DVA53WN721FYKA3Y5GJMD2CH,"['superstar', 'striped', 'satin-jersey', 'track', 'pant', 'navy', 'white', 'satin-jersey', 'pull', 'polyester', 'cotton', 'elastane', 'pocket', 'lining', 'recycled', 'polyester', 'machine', 'wash', 'imported', 'sport', 'après', 'sport', 'pant', 'Adidas', 'Originals']",01DVA53WNFJAH4SSHH7C3NYQQR,dry_clean_only,no,1,0
1004,28295,32815,01DVA54B99J6F2SRCNMEDXF3XN,"['stretch-cotton', 'jersey', 'hoodie', 'light-gray', 'stretch-cotton', 'jersey', 'slip', 'cotton', 'polyester', 'trim', 'cotton', 'elastane', 'lining', 'cotton', 'machine', 'wash', 'imported', 'clothing', 'top', 'sweatshirt', 'Alexanderwang.T']",01DVA54B9K3YD9Q7JB30FVHYHG,dry_clean_only,no,1,0
262,8442,9804,01DVA54THCXNRKYC0YVMWGYPJ5,"['lace-paneled', 'velvet', 'mini', 'dress', 'designed', 'sleeveless', 'lace', 'bodice', 'givenchy', 'dress', 'crafted', 'velvet', 'mini', 'silhouette', 'taper', 'a-line', 'skirt', 'pairing', 'wide', 'leather', 'waist', 'belt', 'woman', 'clothing', 'dress', 'Givenchy']",01DVA54THNEYBBJ6BB30TJ4441,dry_clean_only,yes,0,1
1328,39588,45798,01DVA56MV0S00J094TFHRNA7S7,"['polka-dot', 'satin', 'midi', 'skirt', 'cut', 'weighty', 'satin', 'christopher', 'kane', 'polka-dot', 'midi', 'skirt', 'a-line', 'silhouette', 'recall', 'vintage', 'style', 'slim', 'waistband', 'act', 'origin', 'large', 'vertical', 'pleat', 'create', 'additional', 'volume', 'also', 'catching', 'air', 'move', 'style', 'minimal', 'black', 'top', 'contrast', 'cotton', 'candy-pink', 'hue', 'woman', 'clothing', 'skirt', 'Christopher', 'Kane']",01DVA56MV8MKP8VTXWH9X4F805,dry_clean_only,yes,0,1
1050,29446,34130,01DVA57J7VFVRB59DHTCWJTHRQ,"['leather', 'wrap', 'skirt', 'akris', 'skirt', 'crafted', 'buttery', 'lamb', 'leather', 'wrap', 'style', 'fall', 'knee', 'try', 'styling', 'slim', 'fitting', 'turtleneck', 'woman', 'clothing', 'skirt', 'Akris']",01DVA57J877A8FR2RGYZ995XCX,dry_clean_only,yes,0,1
464,13673,15917,01DVA57VPXY3KR2H9Q0W4SGGSP,"['silk-crepe', 'top', 'frame', 'borrowed', 'detail', 'traditional', 'menswear', 'designing', 'top', 'cut', 'relaxed', 'fit', 'notch-lapel', 'collar', 'fold', 'asymmetrically', 'along', 'bodice', 'falling', 'curved', 'hem', 'wear', 'tucked', 'pair', 'tailored', 'trouser', 'sleek', 'point-toe', 'pump', 'woman', 'clothing', 'top', 'Frame']",01DVA57YP6805N6DVNTW30APGA,dry_clean_only,yes,0,1
264,8635,10028,01DVA5EJHRB1JJFSMW8WCZEE9X,"['pacos', 'fringe-trimmed', 'wool', 'coat', 'cut', 'soft', 'camel', 'wool', 'max', 'mara', 'chic', 'pacos', 'coat', 'designed', 'broad', 'fringe-trimmed', 'lapel', 'cinch', 'waist', 'self-tie', 'belt', 'keep', 'phone', 'handy', 'one', 'exaggerated', 'patch', 'pocket', 'front', 'woman', 'clothing', 'coat', 'Max', 'Mara']",01DVA5EJJ08WCBR5YWC6SRJX1E,dry_clean_only,yes,0,1
268,8718,10134,01DVA7QRXM928ZM0WWR7HFNTC1,"['jewelled', 'button', 'sweater', 'jewel-embellished', 'shoulder', 'button', 'add', 'elegance', 'wool', 'cashmere', 'short-sleeve', 'knit', 'womensapparel', 'sweater', 'cashmere', 'Marc', 'Jacobs']",01DVA7QRXXR9F0TWVE1HMC5ZQ3,dry_clean_only,yes,0,1
274,8897,10339,01DVBRNY5VW355NYJBDRB64EP4,"['bradner', 'striped', 'twill', 'shirt', 'black', 'cream', 'violet', 'twill', 'button', 'fastening', 'front', 'viscose', 'dry', 'clean', 'designer', 'color', 'eclipse', 'noir', 'vi', 'imported', 'clothing', 'top', 'shirt', 'Equipment']",01DVBRNY67XDW34EHG4Y1MB3JH,dry_clean_only,yes,0,1
276,8935,10381,01DVBRQA18CNN9MKQSABWZ2M6E,"['high-rise', 'wide-leg', 'jean', 'blue', 'denim', 'partially', 'concealed', 'button', 'concealed', 'zip', 'fastening', 'front', 'cotton', 'machine', 'wash', 'designer', 'wash', 'stone', 'wash', 'made', 'italy', 'clothing', 'jean', 'wide', 'leg', 'King', '&', 'Tuckfield']",01DVBRQA49W31DFBQ1QCVWVV4H,dry_clean_only,no,1,0
1288,38395,44402,01DVBTEVG1Y5T5DFK6MWKHM13B,"['stretch-pima', 'cotton', 'jersey', 't-shirt', 'black', 'stretch-pima', 'cotton', 'jersey', 'slip', 'pima', 'cotton', 'elastane', 'hand', 'wash', 'imported', 'clothing', 'top', 't-shirt', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01DVBTEVGER2R0NKFKTKXBW6AM,dry_clean_only,no,1,0
1294,38626,44662,01DVBWV4S94K2B30YSVVCT9FZ0,"['plutus', 'two-tone', 'cashmere', 'slim-fit', 'track', 'pant', 'black', 'ivory', 'cashmere', 'pull', 'cashmere', 'dry', 'clean', 'imported', 'lingerie', 'loungewear', 'bottom', 'Madeleine', 'Thompson']",01DVBWV4SNRK1JX7HJHAT7HKTQ,dry_clean_only,yes,0,1
96,3027,3495,01DVBWZDQBJ40DB22CE0C7DMYA,"['oversized', 'tie-dyed', 'cotton-jersey', 'hoodie', 'multicolored', 'cotton-jersey', 'slip', 'cotton', 'dry', 'clean', 'clothing', 'top', 'sweatshirt', 'Amiri']",01DVBWZDQM8YMD8DCC5EVFVEY4,dry_clean_only,no,1,0
280,9048,10513,01DVBZ7EMDWY6YFMV54PHV3SK2,"['ribbed', 'cotton-jersey', 't-shirt', 'white', 'cotton-jersey', 'slip', 'cotton', 'machine', 'wash', 'clothing', 'top', 't-shirt', 'Re/Done']",01DVBZ7EPRP96JNSMZGZ1M2SNJ,dry_clean_only,no,1,0
282,9082,10550,01DVBZSXGKWREK5YYVM4TDD3DV,"['al', 'organic', 'cotton-velour', 'track', 'pant', 'midnight-blue', 'organic', 'cotton-velour', 'pull', 'organic', 'cotton', 'machine', 'wash', 'imported', 'lingerie', 'loungewear', 'bottom', 'Baserange']",01DVBZSXGWY62XJ2FY3KXA0RQE,dry_clean_only,no,1,0
284,9244,10730,01DVC2Z06FMJDF9MR07E0VK7E9,"['stretch-pima', 'cotton', 'track', 'pant', 'stone', 'stretch-pima', 'cotton', 'pull', 'pima', 'cotton', 'elastane', 'machine', 'wash', 'imported', 'clothing', 'pant', 'track', 'pant', 'Handvaerk']",01DVC2Z06S1ZPCZRJ1MSG5CSP0,dry_clean_only,no,1,0
1316,39181,45315,01DVC39ZBDKMEGC6RQKS890CWD,"['air', 'layered', 'dri-fit', 'stretch', 'mesh', 'sport', 'bra', 'black', 'mesh', 'stretch-polyester', 'slip', 'fabric', 'recycled', 'polyester', 'elastane', 'fabric', 'polyester', 'elastane', 'trim', 'nylon', 'elastane', 'lining', 'polyester', 'elastane', 'machine', 'wash', 'imported', 'sport', 'yoga', 'dance', 'sport', 'bra', 'Nike']",01DVC39ZBPAVCXBDTTCA1BQV19,dry_clean_only,no,1,0
1346,40128,46439,01DVC42J536G2A2PTZDGPZ1K9C,"['true', 'cropped', 'mid-rise', 'skinny', 'jean', 'nobody', 'denim', 'true', 'jean', 'designed', 'pre-cuffed', 'hem', 'saving', 'time', 'finding', 'perfect', 'length', 'crafted', 'medium', 'wash', 'style', 'fashioned', 'mid-rise', 'waist', 'brand', 'logo', 'stitching', 'back', 'right', 'pocket', 'couple', 'skinny', 'style', 'puffed', 'sleeve', 'blouse', 'add', 'volume', 'woman', 'clothing', 'jean', 'Nobody', 'Denim']",01DVC42J5FYCX981NYXF3S92MP,dry_clean_only,no,1,0
1338,39895,46160,01DVC47028ZYTJ9NNC9DSTT357,"['fagan', 'button', 'coat', 'isabel', 'marant', 'étoile', 'fagan', 'coat', 'designed', 'thick', 'button', 'button', 'striped', 'print', 'throughout', 'woman', 'clothing', 'coat', 'Isabel', 'Marant', 'Étoile']",01DVC47053AHX08KS8T95KVEPY,dry_clean_only,yes,0,1
1008,28380,32916,01DVC6771SNBR70RX2DRF0MS8E,"['pleated', 'clean', 'collar', 'top', 'anyone', 'know', 'way', 'around', 'good', 'clean', 'modern', 'shirting', 'goop-shop', 'favorite', 'frame', 'see', 'stand-up', 'collar', 'pretty', 'pleat', 'shoulder', 'micro', 'stripe', 'dramatic', 'cuff', 'feel', 'extra', 'considered', 'meaning', 'classic', 'keep', 'wear', 'hold', 'onto', 'year', 'come', 'cottonmachine', 'wash', 'coldmodel', 'bust', 'waist', 'hip', 'wearing', 'size', 'x', 'top', 'Frame']",01DVC677232M43DCXCA6MH2VGW,dry_clean_only,no,1,0
