,key_0,Unnamed: 0,product_id,final_list,product_color_id,attribute_name,attribute_value,accessory,blazerscoatsjackets,bottom,onepiece,shoe,sweater,sweatshirthoodie,top
5457,89731,106135,01E4RTNFZZED959G7K96NN0EPG,"['granada', 'bermuda', 'short', 'italian', 'brush', 'cotton', 'twill', 'short', 'designed', 'straight', 'casual', 'fit', 'feature', 'zip', 'fly', 'closure', 'belt', 'loop', 'front', 'back', 'pocket', 'finished', 'hem', 'Nili', 'Lotan']",01E4RTNM49VXR8KYBD6Q84X30R,category,bottom,0,0,1,0,0,0,0,0
5425,89277,105583,01E4RTNB8FBG8ZZQ9CC5S094ZK,"['dumont', 'sweater', 'dumont', 'sweater', 'designed', 'slightly', 'oversized', 'relaxed', 'fit', 'feature', 'ribbed', 'turtleneck', 'sleeve', 'hem', 'Nili', 'Lotan']",01E4RTNB8R3Y2MGCWFN7SJ5E60,category,sweater,0,0,0,0,0,1,0,0
5692,93025,110126,01E4RTMWM5XPANAEQMVAMPVB7K,"['ciara', 'sweatshirt', 'cotton', 'short', 'sleeve', 'sweatshirt', 'designed', 'relaxed', 'casual', 'fit', 'feature', 'raglan', 'sleeve', 'distressed', 'detailing', 'Nili', 'Lotan']",01E4RTN4Q3DFC606J66MFSGJ56,category,sweatshirthoodie,0,0,0,0,0,0,1,0
5667,92684,109719,01E4RTMQ8N7KMQE30SG6R7VE05,"['melissa', 'hoodie', 'linen', 'hoodie', 'designed', 'casual', 'relaxed', 'fit', 'feature', 'drawstring', 'hood', 'ribbed', 'hem', 'Nili', 'Lotan']",01E4RTN16PQM2CZ4K9Y846A93A,category,sweatshirthoodie,0,0,0,0,0,0,1,0
5679,92851,109916,01E4RTMK4Q74RMTTZS5TTYEBG5,"['mid', 'rise', 'jean', 'designed', 'skinny', 'mid-rise', 'fit', 'button', 'zip', 'fly', 'feature', 'pocket', 'detailing', 'belt', 'loop', 'finished', 'hem', 'Nili', 'Lotan']",01E4RTMK50N2209C9XP3GVEQKK,category,bottom,0,0,1,0,0,0,0,0
5689,93013,110112,01E4RTM4P09MMGNG9J0C0MNGQ7,"['montauk', 'pant', 'designed', 'relaxed', 'fit', 'montauk', 'pant', 'come', 'black', 'carbon', 'sage', 'eggshell', 'white', 'shop', 'nili', 'lotan', 'casual', 'hoodies', 'sweatshirt', 'jogger', 'Nili', 'Lotan']",01E4RTM4PCXGDSD7NGSE8757M5,category,bottom,0,0,1,0,0,0,0,0
5678,92827,109887,01E4RTKWZES9GQHZ68EN6KCMP0,"['joni', 'top', 'designed', 'loose', 'fit', 'joni', 'collarless', 'top', 'silk', 'double', 'georgette', 'feature', 'exposed', 'button', 'front', 'two', 'cuff', 'Nili', 'Lotan']",01E4RTKWZRDD7PPXN3N3BZ3DFX,category,top,0,0,0,0,0,0,0,1
5680,92861,109926,01E4RTKEKW0PGW523C7SCV8B6H,"['nolan', 'pant', 'nolan', 'jogger', 'pant', 'feature', 'soft', 'vintage', 'feel', 'discover', 'newest', 'cotton', 'pant', 'collection', 'designed', 'comfortable', 'relaxed', 'lifestyle', 'Nili', 'Lotan']",01E4RTKS8A7RE268PBD6TV46D0,category,bottom,0,0,1,0,0,0,0,0
5673,92764,109810,01E4RTKBW4E2JD6N1JSB99Q9EA,"['emerson', 'pant', 'designed', 'relaxed', 'modern', 'fit', 'emerson', 'pant', 'feature', 'mid-rise', 'curved', 'silhouette', 'knee', 'shop', 'leopard', 'print', 'pant', 'shirt', 'nili', 'lotan', 'Nili', 'Lotan']",01E4RTKBWFYMY6T5HWZ1EETP21,category,bottom,0,0,1,0,0,0,0,0
5670,92723,109764,01E4RTK272A9K9873VYRDZXFN9,"['teagan', 'shirt', 'designed', 'relaxed', 'casual', 'fit', 'teagan', 'shirt', 'feature', 'front', 'button', 'closure', 'breast', 'pocket', 'slightly', 'elongated', 'back', 'panel', 'Nili', 'Lotan']",01E4RTKARTBBJ9R05493Y8NZFC,category,top,0,0,0,0,0,0,0,1
5665,92647,109669,01E4RTJYGDKQDBS3DF02F8G0VW,"['cashmere', 'paris', 'sweatpant', 'designed', 'cropped', 'drop-crotch', 'fit', 'paris', 'sweatpant', 'feature', 'drawstring', 'waist', 'side', 'seam', 'pocket', 'ribbed', 'detailing', 'cuff', 'waistband', 'Nili', 'Lotan']",01E4RTJYGQ47062377BYHWME7S,category,bottom,0,0,1,0,0,0,0,0
5674,92785,109836,01E4RTJMSW2T7B7ZGNVN4WSW9M,"['gemma', 'top', 'discover', 'latest', 'collection', 'top', 'blouse', 'nili', 'lotan', 'silk', 'camisole', 'top', 'designed', 'fluid', 'movement', 'perfect', 'versatile', 'lifestyle', 'Nili', 'Lotan']",01E4RTJQRD9YNGEVHG17QPMTZV,category,top,0,0,0,0,0,0,0,1
5669,92709,109748,01E4RTJF5C6ESZ9MGY697VJ63R,"['high', 'waisted', 'vianca', 'jean', 'designed', 'cropped', 'slim', 'fit', 'high-rise', 'vianca', 'jean', 'feature', 'japanese', 'stretch', 'denim', 'five-pocket', 'detailing', 'slight', 'flare', 'raw', 'edge', 'hem', 'Nili', 'Lotan']",01E4RTJF5T207VPCR5D6D53TRJ,category,bottom,0,0,1,0,0,0,0,0
5319,87733,103711,01E4EMA5XWMERTMNP0985SYR5B,"['monica', 'blouse', 'lightweight', 'sheer', 'blouse', 'textured', 'detail', 'offer', 'slight', 'pattern', 'black', 'viscose', 'silk', 'machine', 'wash', 'cold', 'made', 'china', 'fit', 'tip', 'flowy', 'slightly', 'oversized', 'blouse', 'take', 'usual', 'style', 'tip', 'throw', 'loose', 'layer', 'dark', 'denim', 'boot', 'day-to', 'night', 'look', 'worn', 'jackie', 'jean', 'nilerochelle', 'boot', 'black', 'model', 'wearing', 'size', 'x', 'measurement', 'x', 'bust', 'length', 'bust', 'length', 'bust', 'length', 'bust', 'length', 'shirt', 'Anine', 'Bing']",01E4EMA5Y676XRG0RZMP8CDFNY,category,top,0,0,0,0,0,0,0,1
3668,63731,74594,01E4EMA1QG9RGCHAHF9M33GFS9,"['charli', 'top', 'Rails']",01E4EMA1QS5QXCAWKX640VAY1H,category,top,0,0,0,0,0,0,0,1
3486,61015,71252,01E4EM9JK401RYCG3PX80HKHWX,"['silk', 'wrap', 'party', 'dress', 'feminine', 'wrap', 'dress', 'perfect', 'addition', 'evening', 'assortment', 'puffed', 'shoulder', 'high', 'neckline', 'keyhole', 'detail', 'style', 'effortlessly', 'minimal', 'sandal', 'boot', 'dress', 'Frame']",01E4EM9JNR3J63AEEG5NCM45J2,category,onepiece,0,0,0,1,0,0,0,0
3670,63762,74629,01E4EM94AQWJ4Z3B66CP3JR9QB,"['whitney', 'top', 'Rails']",01E4EM94B2CKE04096AF9GHFBR,category,top,0,0,0,0,0,0,0,1
3490,61076,71338,01E4EM8AYCZR42YEFQRY07JT7K,"['easy', 'cashmere', 'crew', 'effortlessly', 'luxe', 'cashmere', 'crewneck', 'feel', 'fresh', 'season', 'aloe', 'green', 'wear', 'everything', 'denim', 'leather', 'sweater', 'Frame']",01E4EM8B12HHPGDC76GZPKDRXA,category,sweater,0,0,0,0,0,1,0,0
3882,67291,78736,01E4EM877DQB5TBTYY66273Y4F,"['davie', 'knitwear', 'Rails']",01E4EM877P5NDDBXZX85VW7693,category,top,0,0,0,0,0,0,0,1
3674,63837,74714,01E4EM7F0NMGYXRFP10CTHPC9Z,"['whitney', 'top', 'Rails']",01E4EM7F0YE6M20K3T8N8PRFJ9,category,top,0,0,0,0,0,0,0,1
5320,87746,103726,01E4EM5K50VJ7286E0PCEMVARR,"['rowe', 'hoodie', 'sweatshirt', 'brought', 'best-selling', 'sweatshirt', 'back', 'neutral', 'camel', 'hooded', 'style', 'meant', 'fit', 'loose', 'oversized', 'feature', 'modern', 'ab', 'logo', 'chest', 'sweatshirt', 'Anine', 'Bing']",01E4EM5K58HCEXBQMY4TX8FH4K,category,sweatshirthoodie,0,0,0,0,0,0,1,0
5293,87315,103208,01E4EM4P8H7QM1QZC98027TDE6,"['greyson', 'sweater', 'introducing', 'new', 'knitwear', 'staple', 'midweight', 'crewneck', 'sweater', 'feature', 'cropped', 'relaxed', 'fit', 'come', 'finished', 'textured', 'feel', 'knit', 'Anine', 'Bing']",01E4EM4P8WDGZJWP3AD39J5VPN,category,sweater,0,0,0,0,0,1,0,0
3806,66160,77343,01E4EM1XJGTSP7APZ6ZASST4V0,"['audrey', 'top', 'Rails']",01E4EM1XJRBK8JRTATK82HH2GZ,category,top,0,0,0,0,0,0,0,1
3652,63453,74285,01E4EM1M0EH762N82Z56SE8ESY,"['hunter', 'top', 'Rails']",01E4EM1M0Q630YYMKT3Z5S6K3Q,category,top,0,0,0,0,0,0,0,1
3481,60950,71158,01E4EM0P74B9268C1BHDCT52GR,"['le', 'cropped', 'mini', 'boot', 'raw', 'edge', 'super', 'stretch', 'jean', 'fit', 'straight', 'knee', 'kick', 'small', 'boot', 'curve-enhancing', 'leg-lengthening', 'denim', 'feature', 'raw', 'hem', 'hint', 'laidback', 'appeal', 'jean', 'Frame']",01E4EM0P7GJ86D8SVFX1Z5C7YK,category,bottom,0,0,1,0,0,0,0,0
3675,63849,74726,01E4EKZAVNZ98JGRWEB4NK3AJ3,"['whitney', 'top', 'Rails']",01E4EKZAVYSM6MHWXKJR161RGP,category,top,0,0,0,0,0,0,0,1
3654,63485,74320,01E4EKXZ0C459EW39MF0YJFJH5,"['hunter', 'top', 'Rails']",01E4EKXZ0N5HWPM5SGBYEYRXJP,category,top,0,0,0,0,0,0,0,1
3672,63790,74660,01E4EKXTB81ZWMFTFQQ6QHYC9K,"['whitney', 'top', 'Rails']",01E4EKXTD1J1E0AY9RB34CBEC8,category,top,0,0,0,0,0,0,0,1
5294,87336,103234,01E4EKWD6FC8XM0CF18SDAVYVJ,"['becky', 'blazer', 'oversized', 'blazer', 'silhouette', 'offer', 'tailored', 'fit', 'pinstripe', 'pattern', 'masculine-inspired', 'look', 'feminine', 'finish', 'jacket', 'Anine', 'Bing']",01E4EKWD6R43ESGXZHCSSN41JP,category,blazerscoatsjackets,0,1,0,0,0,0,0,0
3661,63607,74457,01E4EKW8ZNVWHPHWNZYX84EYV0,"['luna', 'knitwear', 'Rails']",01E4EKW8ZYX1ZZJ157A88M4G4P,category,top,0,0,0,0,0,0,0,1
3665,63666,74523,01E4EKW4KS1P040DYJRJ25WTGD,"['charli', 'top', 'Rails']",01E4EKW4M4C4TDZHSMMG2QRWGM,category,top,0,0,0,0,0,0,0,1
3655,63506,74344,01E4EKVV4JA976E10G1TYJS1SA,"['hunter', 'top', 'Rails']",01E4EKVV4V0C9AVHY7QZGEX7X4,category,top,0,0,0,0,0,0,0,1
3531,61667,72102,01E4EKVFQ67J0XC42XNRKNHRKR,"['le', 'crop', 'leather', 'mini', 'boot', 'cropped', 'bootcut', 'silhouette', 'reimagined', 'luxe', 'leather', 'hint', 'stretch', 'silver', 'hue', 'pair', 'back', 'button', 'blazer', 'updated', 'style', 'silk', 'blouse', 'perfect', 'festive', 'look', 'pant', 'Frame']",01E4EKVFQF93WHEBW97EKC1EXY,category,bottom,0,0,1,0,0,0,0,0
3657,63530,74371,01E4EKV7DBC46S7V5WNH8668H6,"['hunter', 'top', 'Rails']",01E4EKV7DNQNBZACXEVVAC6BYQ,category,top,0,0,0,0,0,0,0,1
3868,67093,78486,01E4EKTE0VHNYGPNG4DD3AVS1D,"['delilah', 'dress', 'Rails']",01E4EKTE13V08BQ6BVS0R3CPDZ,category,onepiece,0,0,0,1,0,0,0,0
3799,66059,77217,01E4EKT9PAPG5273XMG816CQ19,"['cara', 'knitwear', 'Rails']",01E4EKT9PKGM7QZDWXCWJ8QWVJ,category,top,0,0,0,0,0,0,0,1
5271,86997,102814,01E4EKSGH3NRTNM35TY17H6EEX,"['lottie', 'hoodie', 'oversized', 'hoodie', 'offer', 'longer', 'body', 'cocoon', 'shape', 'perfect', 'laid-back', 'styling', 'cotton', 'machine', 'wash', 'made', 'turkey', 'fitthis', 'hoodie', 'intentionally', 'oversized', 'suggest', 'taking', 'usual', 'size', 'comfortably', 'roomy', 'look', 'feel', 'model', 'wearing', 'size', 'x', 'height', 'waist', 'hip', 'bust', 'sweatshirt', 'Anine', 'Bing']",01E4EKSGHC4S368TTZ4WP9AVXP,category,sweatshirthoodie,0,0,0,0,0,0,1,0
3814,66285,77502,01E4EKS6R7FYEPNK1M62BSBYT0,"['calder', 'top', 'Rails']",01E4EKS6RK9RZ2J3Y3QBNWMNCV,category,top,0,0,0,0,0,0,0,1
3651,63425,74253,01E4EKR0M2S7JH3AFZK6JSVAN3,"['hunter', 'top', 'Rails']",01E4EKR0MBHCHDF4936GCJ98NY,category,top,0,0,0,0,0,0,0,1
3516,61461,71821,01E4EKQNHN1KAS66VHP5C1FCA5,"['suede', 'le', 'second', 'medium', 'minimal', 'modern', 'styling', 'meet', 'refined', 'luxury', 'le', 'second', 'cabas', 'tote', 'crafted', 'exquisite', 'suede', 'structured', 'handbag', 'equipped', 'adjustable', 'high-polish', 'peg', 'buttonhole', 'double-drop', 'handle', 'center', 'welt', 'seam', 'detachable', 'pouch', 'frame', 'logo', 'discreetly', 'embossed', 'top', 'accessory', 'Frame']",01E4EKQNJ11HZFNMCB1GN2XZXN,category,accessory,1,0,0,0,0,0,0,0
5268,86954,102764,01E4EKNP590TMH9JWXWN3V1AVE,"['kaiden', 'dress', 'sophisticated', 'day-to', 'night', 'dress', 'accented', 'military-inspired', 'detail', 'light', 'airy', 'kaiden', 'dress', 'come', 'finished', 'four', 'functional', 'flap', 'button', 'pocket', 'tonal', 'waist', 'belt', 'lends', 'shape', 'structure', 'relaxed', 'silhouette', 'dress', 'Anine', 'Bing']",01E4EKNP5JKSPAM77Z9Y0Q93CK,category,onepiece,0,0,0,1,0,0,0,0
3851,66837,78188,01E4EKN8P0AN5SFSSWVFC2H6T9,"['cara', 'knitwear', 'Rails']",01E4EKN8P8T26MK8E7998GH76D,category,top,0,0,0,0,0,0,0,1
5274,87035,102866,01E4EKN2TQHHSTSGXXQAZNYE0A,"['viola', 'dress', 'timeless', 'little', 'black', 'dress', 'infused', 'modern', 'edge', 'fitted', 'faux-wrap', 'style', 'tonal', 'black', 'stripe', 'print', 'equal', 'part', 'luxe', 'feminine', 'without', 'sacrificing', 'comfort', 'coverage', 'dress', 'Anine', 'Bing']",01E4EKN2V10GKKM12ZRG7EKESJ,category,onepiece,0,0,0,1,0,0,0,0
3653,63471,74304,01E4EKM6PTWF2QF7Q7GP4C46N2,"['hunter', 'top', 'Rails']",01E4EKM6Q3V41R5W5VZE8H7K2X,category,top,0,0,0,0,0,0,0,1
3787,65867,76996,01E4EKM23VGTSR9FYRY3E16C8J,"['thea', 'top', 'Rails']",01E4EKM247CCJZR4F3B13XMKCD,category,top,0,0,0,0,0,0,0,1
3879,67257,78694,01E4EKKSFY866ZZRMPSFQG0S50,"['davie', 'knitwear', 'Rails']",01E4EKKSG9AHAQ17SRW73YMQJN,category,top,0,0,0,0,0,0,0,1
3487,61036,71283,01E4EKKD16MQ6HB8GKMKVQQCN7,"['le', 'high', 'straight', 'raw', 'edge', 'cut', 'high', 'rise', 'classic', 'straight-leg', 'jean', 'subtly', 'fitted', 'mid-thigh', 'nip-in', 'knee', 'kick', 'ever-so', 'slightly', 'calf', 'cut', 'premium', 'stretch', 'denim', 'raw', 'hem', 'pair', 'back', 'simple', 't-shirt', 'tank', 'top', 'blouse', 'jean', 'Frame']",01E4EKKD1G6D0ZCR20TXJ0SAC1,category,bottom,0,0,1,0,0,0,0,0
3815,66304,77525,01E4EKHEHCE6CW35MG0M7ZF8K2,"['anya', 'skirt', 'Rails']",01E4EKHEKCWBG5NQCQ48WB5CJ4,category,bottom,0,0,1,0,0,0,0,0
3480,60936,71136,01E4EKGG3JD99JD1Z1M7HXQHK8,"['grand', 'oval', 'buckle', 'belt', 'sleek', 'addition', 'accessory', 'collection', 'timeless', 'thick', 'leather', 'belt', 'crafted', 'smooth', 'cowhide', 'finished', 'polished', 'gold', 'oval', 'buckle', 'accessory', 'Frame']",01E4EKGG3T3BPBR6B5A8CH5MNV,category,accessory,1,0,0,0,0,0,0,0
3484,60985,71209,01E4EKF9W97PFTQABNW79PMQMD,"['le', 'color', 'ripped', 'film', 'noir', 'go-to', 'skinny', 'jean', 'saturated', 'black', 'color', 'wash', 'vintage', 'inspired', 'shredded', 'hole', 'gentle', 'fading', 'love-worn', 'patch', 'crafted', 'super', 'soft', 'premium', 'denim', 'super', 'stretch', 'strong', 'recovery', 'jean', 'Frame']",01E4EKF9WJ20EVNA2A1FSE5XJ0,category,bottom,0,0,1,0,0,0,0,0
3671,63777,74645,01E4EKECFD15BSG7SVJDE5RVK0,"['whitney', 'top', 'Rails']",01E4EKECFQFCSE9R1PX8XJZVTP,category,top,0,0,0,0,0,0,0,1
5272,87012,102832,01E4EKE23SJC3TF09DY0X7JERE,"['aniya', 'sweater', 'timeless', 'pullover', 'sweater', 'constructed', 'soft', 'decadent', 'cashmere', 'vibrant', 'red', 'hue', 'layering', 'essential', 'feature', 'deep', 'v-neckline', 'slightly', 'slouchy', 'fit', 'perfect', 'winter-to', 'spring', 'transition', 'knit', 'Anine', 'Bing']",01E4EKE242GRCF42WKSP6Y69HZ,category,sweater,0,0,0,0,0,1,0,0
3530,61646,72075,01E4EKD9X5C6H74FF29WXHWG7C,"['sequin', 'mini', 'skirt', 'edgy', 'glamorous', 'dark', 'wash', 'denim', 'skirt', 'make', 'impact', 'detailed', 'glimmering', 'sequin', 'offset', 'sharp', 'blazer', 'silky', 'blouse', 'dress', 'skirt', 'Frame']",01E4EKD9XF31DS7TDKTE806Z4X,category,bottom,0,0,1,0,0,0,0,0
3669,63749,74615,01E4EKD6CJ7AHAAKB28XHQVC5X,"['charli', 'top', 'Rails']",01E4EKD6CVN4HA0H8P83JWGXGZ,category,top,0,0,0,0,0,0,0,1
3509,61365,71700,01E4EKCZR36JW8ZM6B0P1FCB2V,"['le', 'high', 'skinny', 'classic', 'inspired', 'high-rise', 'contemporary', 'skinny', 'silhouette', 'crafted', 'premium', 'denim', 'dark', 'blue', 'wash', 'super', 'stretch', 'strong', 'recovery', 'jean', 'Frame']",01E4EKCZRDF1PKWCZ3NJJA4P8W,category,bottom,0,0,1,0,0,0,0,0
3656,63522,74361,01E4EKAWGKNHYTN579MF3RFBQ4,"['hunter', 'top', 'Rails']",01E4EKAWGWDFFZ6RBD6HDF82BX,category,top,0,0,0,0,0,0,0,1
3793,65967,77109,01E4EKAQWQ7TNAXZ7TG3B02309,"['thea', 'top', 'Rails']",01E4EKAQX18XBVCHH5NW8W446C,category,top,0,0,0,0,0,0,0,1
3765,65477,76552,01E4EKAJX4KT442AGV6D97C89A,"['whitney', 'top', 'Rails']",01E4EKAJXEQJ89ZKZ112XCQTMP,category,top,0,0,0,0,0,0,0,1
5269,86965,102776,01E4EK88R2W4P60KPZVSHZR3X2,"['lenora', 'silk', 'shirt', 'feminine', 'silk', 'shirt', 'accented', 'barely-there', 'white', 'polka', 'dot', 'luxurious', 'silk', 'breezy', 'top', 'ready', 'spring', 'white', 'polka', 'dot', 'silk', 'dry', 'clean', 'made', 'china', 'style', 'tip', 'pair', 'ultra-femme', 'top', 'structured', 'denim', 'leather', 'boot', 'mix', 'soft', 'strong', 'model', 'wearing', 'size', 'x', 'worn', 'jackie', 'jean', 'vanillaharris', 'boot', 'black', 'measurement', 'x', 'bust', 'length', 'in', 'bust', 'length', 'inm', 'bust', 'length', 'inl', 'bust', 'length', 'shirt', 'Anine', 'Bing']",01E4EK88RBC6YXT23Q8242A04J,category,top,0,0,0,0,0,0,0,1
5270,86983,102796,01E4EK7N617JM2V5F702PA8SQY,"['hudson', 'tee', 'easiest', 't-shirt', 'wardrobe', 'hudson', 'tee', 'back', 'vintage-inspired', 'washed', 'indigo', 'authentically', 'lived-in', 'look', 'feel', 't-shirt', 'Anine', 'Bing']",01E4EK7N7H172E92TQE1Z1FYM9,category,top,0,0,0,0,0,0,0,1
3682,63962,74853,01E4EK7H1HXTEN28XNSZ5P2XPS,"['hunter', 'top', 'Rails']",01E4EK7H1VWQFXM2CE6SMGYXJ9,category,top,0,0,0,0,0,0,0,1
3683,63983,74877,01E4EK77NFCBZ4WHT6CNPJYSJY,"['hunter', 'top', 'Rails']",01E4EK77NR8BB0AHP2VBW6BK9A,category,top,0,0,0,0,0,0,0,1
3681,63949,74838,01E4EK6M3ZV7MBRXMXHPRD773N,"['hunter', 'top', 'Rails']",01E4EK6M49X0B8W2DNN1WZZWB5,category,top,0,0,0,0,0,0,0,1
3874,67185,78601,01E4EK57A46YH9M38A5QC1TQ6V,"['collins', 'jacket', 'Rails']",01E4EK57ADB1BPGWW2XQK5DRM5,category,blazerscoatsjackets,0,1,0,0,0,0,0,0
3660,63587,74434,01E4EK3QETC8Z2P537XG9JJ2PT,"['luna', 'knitwear', 'Rails']",01E4EK3QF3HSM33QGB2SXP9KAN,category,top,0,0,0,0,0,0,0,1
3873,67174,78586,01E4EK34J51768EJSCX1VAKPJ1,"['cozette', 'top', 'Rails']",01E4EK34KDR410ACMNFT3D6PCA,category,top,0,0,0,0,0,0,0,1
3691,64181,75105,01E4EK2Z7ZWMVTQTQJ97NHHZ7W,"['hunter', 'top', 'Rails']",01E4EK2Z87RMMJRV1K0WHNAPX1,category,top,0,0,0,0,0,0,0,1
3529,61630,72053,01E4EK2064S5Y0GTFF92J0E0YW,"['square', 'buckle', 'belt', 'sleek', 'belt', 'crafted', 'smooth', 'leather', 'timeless', 'style', 'finished', 'polished', 'square', 'buckle', 'thread', 'belt', 'loop', 'cinch', 'waist', 'flattering', 'shape', 'accessory', 'Frame']",01E4EK206DSJNX15J2MA8TVAXV,category,accessory,1,0,0,0,0,0,0,0
3857,66915,78277,01E4EJZ0FKXX2TK86JAPZXJW9J,"['cara', 'knitwear', 'Rails']",01E4EJZ0FYHDN8MWXH0D1CGMP4,category,top,0,0,0,0,0,0,0,1
3825,66461,77722,01E4EJWNYSGMC4KSTYWCZ6CTG8,"['amelie', 'top', 'Rails']",01E4EJWNZ5KW4S2EYHVJ3A5V94,category,top,0,0,0,0,0,0,0,1
5273,87028,102852,01E4EJWGCHH5Q5Q4ZSJ80BQYSK,"['ruth', 'coat', 'elevated', 'take', 'outerwear', 'full-length', 'black', 'coat', 'offer', 'removable', 'faux', 'fur', 'collar', 'customizable', 'sophistication', 'jacket', 'Anine', 'Bing']",01E4EJWGCTR1NR6JMG44PRBXBR,category,blazerscoatsjackets,0,1,0,0,0,0,0,0
3760,65380,76445,01E4EJVY4S89G042P6KS6FG7DT,"['elli', 'top', 'Rails']",01E4EJVY5MSEP6K7MFH8Q2X8B4,category,top,0,0,0,0,0,0,0,1
3692,64208,75135,01E4EJVAD8F9C5MJY0NT9P8D9B,"['hunter', 'top', 'Rails']",01E4EJVADHGHCHNPZ15AQY3BWS,category,top,0,0,0,0,0,0,0,1
3510,61382,71725,01E4EJTP67QPPC79GQFPZDA56Q,"['sustainable', 'le', 'crop', 'mini', 'boot', 'tailored', 'cropped', 'jean', 'high', 'rise', 'pair', 'designed', 'subtly', 'fitted', 'nip-in', 'knee', 'featuring', 'vintage-inspired', 'wash', 'pair', 'made', 'sustainably', 'sourced', 'material', 'jean', 'Frame']",01E4EJTP6PNH0RQ3R82DRZ5TS8,category,bottom,0,0,1,0,0,0,0,0
3768,65515,76595,01E4EJTJ2F6B53K77GQGQQDXWV,"['whitney', 'top', 'Rails']",01E4EJTJ2RQ1XXS9R4KJQR739Q,category,top,0,0,0,0,0,0,0,1
3512,61401,71751,01E4EJTCEBGGWZDWWM2F1KB5BS,"['le', 'high', 'rise', 'scoop', 'made', 'collection', 'fine', 'peruvian', 'pima', 'cotton', 't-shirt', 'perfectly', 'complement', 'signature', 'denim', 'fit', 'tee', 'come', 'two', 'fit', 'longer', 'length', 'mid', 'rise', 'denim', 'cropped', 'length', 'high', 'rise', 'cut', 'sew', 'Frame']",01E4EKBXX7162RAACYP12WGZGF,category,top,0,0,0,0,0,0,0,1
3789,65891,77025,01E4EJSY8D7PMZ337BSTRJ3ARR,"['thea', 'top', 'Rails']",01E4EJSYBMGMAMEGPSQ3E7Z8C2,category,top,0,0,0,0,0,0,0,1
3521,61524,71907,01E4EJSEK7SRTDWRWATRSMS59C,"['leather', 'cargo', 'dress', 'designed', 'impact', 'leather', 'dress', 'edgy', 'take', 'utilitarian', 'style', 'featuring', 'cargo', 'pocket', 'snap', 'button', 'drop', 'waist', 'style', 'minimal', 'sandal', 'slouchy', 'boot', 'dress', 'Frame']",01E4EJSEKN50VQP5H5QNXQ3WD0,category,onepiece,0,0,0,1,0,0,0,0
5209,86092,101732,01E4EJS9VTDZ5D0WK1D18MDPB5,"['penny', 'boot', 'penny', 'update', 'classic', 'charlie', 'boot', 'pointed', 'toe', 'embroidered', 'stitching', 'buckle', 'strap', 'gold', 'hardware', 'make', 'boot', 'statement', 'outfit', 'white', 'calf', 'leather', 'pebbled', 'texture', 'made', 'turkey', 'style', 'tip', 'pair', 'penny', 'madeleine', 'blazer', 'cindy', 'pant', 'green', 'plaid', 'rockstar', 'look', 'could', 'bring', 'jagger', 'knee', 'let', 'find', 'fit', 'boot', 'run', 'true', 'size', 'take', 'usual', 'shoe', 'size', 'measurement', 'heel', 'opening', 'inside', 'circumference', 'shoe', 'Anine', 'Bing']",01E4EJS9W4H0S48CHBRB8X5YVM,category,shoe,0,0,0,0,1,0,0,0
3693,64229,75157,01E4EJRDV143VFW4HRCQR6KCXR,"['hunter', 'top', 'Rails']",01E4EJRDVGS9625BBNTSB8SCNC,category,top,0,0,0,0,0,0,0,1
3847,66766,78109,01E4EJQGMP23B8T1QHFZGHNCSC,"['cara', 'knitwear', 'Rails']",01E4EJQGN0JWBPEQTH7TKSCAF7,category,top,0,0,0,0,0,0,0,1
3854,66875,78231,01E4EJQBRFWCPH17FAX8F4G97R,"['cara', 'knitwear', 'Rails']",01E4EJQBRQ6Q1R8NZ2C95TY9H1,category,top,0,0,0,0,0,0,0,1
5211,86123,101768,01E4EJNSEYF8DTXSQFVVN1CX2W,"['hayes', 'trouser', 'elevated', 'take', 'everyday', 'trouser', 'tailored', 'style', 'come', 'black', 'tonal', 'stripe', 'print', 'feature', 'straight', 'full-length', 'hem', 'button-fly', 'closure', 'crisp', 'pleating', 'lend', 'element', 'structure', 'function', 'timeless', 'design', 'bottom', 'Anine', 'Bing']",01E4EJNSF885GKRX3QWAV1GW4R,category,bottom,0,0,1,0,0,0,0,0
5216,86204,101868,01E4EJN79Z5AZ8NS66MSFFTGHE,"['carla', 'pant', 'effortless', 'carla', 'pant', 'back', 'spring', 'breathable', 'linen', 'blend', 'modernized', 'matte', 'black', 'full-length', 'trouser', 'feature', 'exaggerated', 'wide', 'leg', 'added', 'volume', 'bottom', 'Anine', 'Bing']",01E4EJN7CG1JF0V724HVKCDJEY,category,bottom,0,0,1,0,0,0,0,0
