,key_0,Unnamed: 0,product_id,final_list,product_color_id,attribute_name,attribute_value,coldweather,daytonight,nightout,vacation,weekend,work,workout
6265,46536,53935,01E5ZY9D04W6WXGZGW9EC0ENJN,"['bolt', 'crop', 'sweatshirt', 'signature', 'bolt', 'embroidery', 'colorful', 'side', 'stripe', 'jolt', 'hand-sewn', 'sweatshirt', 'undergoes', 'intense', 'breaking-down', 'process', 'give', 'vintage', 'feel', 'Aviator', 'Nation']",01E5ZY9D2RKYABKBCTAPFG3P6S,occasion,weekend,0,0,0,0,1,0,0
15089,104532,124050,01E5ZY985WQBCCPRM31GE7TYVE,"['kayla', 'white', 'cotton', 'shirt', 'deciding', 'venti', 'grande', 'hard', 'choosing', 'start', 'outfit', 'crisp', 'white', 'cotton', 'blouse', 'always', 'easy', 'choice', 'Citizens', 'Of', 'Humanity']",01E5ZY986NK6MXRNF4KMQZ0604,occasion,work,0,0,0,0,0,1,0
10153,72078,84476,01E5ZY7W7DHRYSGVG50BHJ8CC5,"['stripe', 'split', 'neck', 'blouse', 'crinkled', 'fabric', 'slimmest', 'stripe', 'play', 'nicely', 'relaxed', 'fit', 'wear-anywhere', 'top', 'cut', 'breezy', 'lightweight', 'fabric', 'Vince']",01E5ZY7ZDK7TD94NAEDQ983122,occasion,vacation,0,0,0,1,0,0,0
10129,71888,84253,01E5ZY7Q91G5RC3FGDKFJ5J2TJ,"['fine', 'stripe', 'cotton', 'silk', 'blouse', 'essence', 'staple', 'piece', 'frequent', 'wear', 'classic', 'striped', 'shirt', 'made', 'luxe', 'blend', 'cotton', 'silk', 'stylish', 'smart', 'Vince']",01E5ZY7QBXDR45YC0P0KBA6GVD,occasion,work,0,0,0,0,0,1,0
15007,103966,123221,01E5ZY7K60P0YDTDDMVK1ZY57F,"['slim', 'illusion', 'high', 'waist', 'ankle', 'skinny', 'jean', 'flaunt', 'high-rise', 'skinny', 'made', 'contouring', 'stretch', 'denim', 'creates', 'slimming', 'effect', 'accentuating', 'best', 'asset', '7', 'For', 'All', 'Mankind®']",01E5ZY7K6J59D3MQ4NHNQYDSE2,occasion,daytonight,0,1,0,0,0,0,0
11913,83258,98286,01E5ZY73VECP8HWSCWBSC16EFD,"['fetch', 'crossbody', 'bag', 'Allsaints']",01E5ZY73VZXCSMNTBX1AVP4F5Q,occasion,daytonight,0,1,0,0,0,0,0
14409,100131,118437,01E5ZY6YW6YBPGD3DZRHM7BM38,"['sally', 'flat', 'foot-skimming', 'pointy-toed', 'necessity', 'sleek', 'chic', 'shoe', 'sits', 'atop', 'slightest', 'heel', 'Sam', 'Edelman']",01E5ZY6YWR27784CZE2KR39AJF,occasion,work,0,0,0,0,0,1,0
14457,100497,118886,01E5ZY6GAAAK67R3A6DT18ZNX2,"['bow', 'back', 'lace', 'sheath', 'dress', 'cocktail', 'lbd', 'corded', 'floral', 'lace', 'turn', 'romance', 'date', 'night', 'lavish', 'bow', 'tethering', 'cutout', 'back', 'Sam', 'Edelman']",01E5ZY6GD5FXA103N9DZVYDMHH,occasion,weekend,0,0,0,0,1,0,0
7061,52407,60838,01E5ZY4ZCWT56GXV0GJ81NYYP3,"['andira', 'slim', 'utility', 'pant', 'pant', 'make', 'part', 'weekend', 'uniform', 'feature', 'flattering', 'high-waisted', 'cut', 'soft', 'stretch', 'twill', 'oversized', 'patch', 'pocket', 'front', 'Joie']",01E5ZY4ZDK9VB0E7MJZND9D5ZX,occasion,weekend,0,0,0,0,1,0,0
6845,50425,58542,01E5ZY1F2XGAGXGXGYSHZSQAK1,"['electric', 'high', 'waist', 'legging', 'cut', 'soft', 'performance', 'fabric', 'legging', 'handle', 'everything', 'toughest', 'workout', 'chilling', 'comfiest', 'sofa', 'Alo']",01E5ZY1J3MDD3BX0R1AG9S7QZF,occasion,workout,0,0,0,0,0,0,1
14573,101212,119742,01E5ZXZ5V17NZ8WX8S1RFP3Z3M,"['hinda', 'pointed', 'toe', 'pump', 'curvy', 'cross-strap', 'buckle', 'wrap', 'side', 'sharp', 'pointy-toe', 'pump', 'lifted', 'slim', 'hourglass', 'heel', 'Sam', 'Edelman']",01E5ZXZ5VKRXZN9SY0E0BJWNFK,occasion,weekend,0,0,0,0,1,0,0
9246,67374,78836,01E5ZXYDT73MYBJPW2AQ3T6FSJ,"['holly', 'convertible', 'croc', 'embossed', 'leather', 'bag', 'converting', 'suit', 'mood', 'outfit', 'croc-embossed', 'leather', 'bag', 'worn', 'waist', 'slung', 'shoulder', 'carried', 'hand', 'clutch', 'Staud']",01E5ZXYH8VD4CZ96EJR6T6K46A,occasion,daytonight,0,1,0,0,0,0,0
14589,101322,119871,01E5ZXXYHY0V86KGA546G75VYM,"['mm', 'aviator', 'sunglass', 'keep', 'look', 'cool', 'classic', 'sleek', 'full-coverage', 'aviator', 'sunglass', 'Sam', 'Edelman']",01E5ZXXYJF4XQ4H9JMY5V0VY2V,occasion,vacation,0,0,0,1,0,0,0
10861,76167,89347,01E5ZXX1C3GJEZHJFV8261G6CZ,"['stripe', 'knit', 'wrap', 'top', 'super-flattering', 'wrap', 'top', 'perfect', 'companion', 'denim', 'crafted', 'soft', 'perennially', 'comfortable', 'knit', 'J.Crew']",01E5ZXX1F9ZQ1X96DGBR2NYQDC,occasion,weekend,0,0,0,0,1,0,0
6175,45874,53153,01E5ZXWJKJQ1AQFSQY3N1FT5WG,"['rib', 'bodysuit', 'retro-inspired', 'yet', 'current', 'stretchy', 'ribbed', 'bodysuit', 'based', 'slim-fitting', 'clothing', 'gained', 'popularity', 'Re/Done']",01E5ZXWJMFQSP334CHF694K18R,occasion,daytonight,0,1,0,0,0,0,0
14585,101291,119833,01E5ZXVZ6Z2SMV4GHPYHB174R9,"['odila', 'sandal', 'scalloped', 'strap', 'toe', 'defines', 'barely-there', 'look', 'must-have', 'sandal', 'elevated', 'covered', 'block', 'heel', 'Sam', 'Edelman']",01E5ZXVZ7K7RZZT0SSG37939KZ,occasion,weekend,0,0,0,0,1,0,0
11902,83176,98185,01E5ZXVNBCZYBH6NQEN5H9G5P2,"['polished', 'rivet', 'belt', 'edgy', 'rivet', 'stud', 'punctuate', 'length', 'leather', 'belt', 'fastens', 'polished', 'buckle', 'Allsaints']",01E5ZXVNBYK1HDA4CN0S5SE8ZX,occasion,weekend,0,0,0,0,1,0,0
10917,76574,89874,01E5ZXV234VV9DKAQ6P36YMHXS,"['pixie', 'fray', 'ankle', 'skinny', 'jean', 'row', 'button', 'shine', 'high', 'waist', 'stretch-denim', 'jean', 'done', 'raw', 'hem', 'right', 'amount', 'sanding', 'whiskering', 'Mother']",01E5ZXV23NM4FRBAE7PNY30ASF,occasion,daytonight,0,1,0,0,0,0,0
14555,101092,119601,01E5ZXTR0995VQ2AQP3A8SB6GV,"['ariella', 'ankle', 'strap', 'sandal', 'slender', 'strap', 'bridge', 'toe', 'encircle', 'ankle', 'barely', 'sandal', 'lifted', 'leg-lengthening', 'stiletto', 'Sam', 'Edelman']",01E5ZXTR0VWDG4M1DE8253CDN1,occasion,nightout,0,0,1,0,0,0,0
14725,102264,121073,01E5ZXS7BMG0F521HGEGKZX40M,"['wool', 'crewneck', 'sweater', 'chunky', 'wool', 'sweater', 'forgoes', 'embellishment', 'timeless', 'cozy', 'look', 'Mansur', 'Gavriel']",01E5ZXSACD6R05VJ4WNRSCQJ65,occasion,daytonight,0,1,0,0,0,0,0
13939,96749,114532,01E5ZXQVFE8KAG8QG4N8EGEBP0,"['mm', 'gradient', 'cat', 'eye', 'sunglass', 'medallion', 'logo', 'temple', 'add', 'signature', 'flourish', 'cat-eye', 'sunglass', 'fitted', 'glare-reducing', 'gradient', 'lens', 'Tory', 'Burch']",01E5ZXQVJ0M8TJWPFVM9CKQBAA,occasion,vacation,0,0,0,1,0,0,0
5970,44416,51446,01E5ZXP5H0BTEZT9QD2HRZJ47A,"['lennox', 'high', 'waist', 'cotton', 'linen', 'pant', 'high-rise', 'trouser', 'tailored', 'cool', 'italian', 'cotton-and', 'linen', 'blend', 'make', 'refreshing', 'addition', 'work', 'wardrobe', 'A.L.C.']",01E5ZXP5JCREDC7WJVMWHK5Q40,occasion,work,0,0,0,0,0,1,0
15091,104550,124069,01E5ZXP106REVSZXMYJXCESG3G,"['olivia', 'high', 'waist', 'back', 'seam', 'crop', 'skinny', 'jean', 'standard', 'skinny', 'step', 'serve', 'style', 'center-seamed', 'detail', 'leading', 'way', 'kicky', 'little', 'back', 'slit', 'Citizens', 'Of', 'Humanity']",01E5ZXP10SPH1G4NAZTPNZ6VXY,occasion,weekend,0,0,0,0,1,0,0
10922,76607,89921,01E5ZXNQGGPKWBQQYFFGWQMT49,"['looker', 'frayed', 'ankle', 'skinny', 'jean', 'cutoff', 'step', 'hem', 'holey', 'knee', 'rock', 'edge', 'cropped', 'skinny', 'jean', 'constructed', 'soft', 'stretch', 'denim', 'logo-engraved', 'hardware', 'Mother']",01E5ZXNQH2P6NP0TF94F9RHRGJ,occasion,daytonight,0,1,0,0,0,0,0
8340,61080,71345,01E5ZXMB2FHSJNW3RH9YRV4XDP,"['le', 'high', 'waist', 'flare', 'leg', 'jean', 'on-trend', 'high', 'waist', 'balance', 'flared', 'leg', 'retro-inspired', 'jean', 'cut', 'premium', 'stretch', 'denim', 'whiskered', 'faded', 'just-right', 'hue', 'Frame']",01E5ZXMB33CN9TN86GE2SEKCXA,occasion,daytonight,0,1,0,0,0,0,0
13444,93334,110514,01E5ZXKQDECBQNRYVHX75RQ7Y6,"['lyric', 'pintuck', 'cotton', 'blend', 'blouse', 'meticulous', 'pintucks', 'bring', 'texture', 'gentle', 'volume', 'light', 'blouse', 'laddered-lace', 'inset', 'billowy', 'bracelet', 'sleeve', 'ruffle', 'collar', 'cuff', 'The', 'Great.']",01E5ZXKQE1SC4ZS2JEEHA1JT8B,occasion,weekend,0,0,0,0,1,0,0
5973,44445,51481,01E5ZXJ6G03R7177X723CT04W0,"['minelli', 'silk', 'sleeveless', 'top', 'painterly', 'brush', 'color', 'convey', 'flutter', 'butterfly', 'wing', 'fan', 'across', 'soft', 'silk', 'top', 'skin-baring', 'sleeveless', 'cut', 'plunging', 'keyhole', 'A.L.C.']",01E5ZXJ6GHVCJDNBMP8EJHREJ3,occasion,daytonight,0,1,0,0,0,0,0
6177,45887,53167,01E5ZXG6YBEHZWSTVFHNFYT03P,"['plaid', 'wool', 'blend', 'crop', 'flare', 'trouser', 'introducing', 'suiting', 'first', 'time', 'done', 'based', 'cropped', 'flare', 'trouser', 'vintage', 'pair', 'handmade', 'italy', 'Re/Done']",01E5ZXG6YYSKK5DKB4YRZZWETD,occasion,daytonight,0,1,0,0,0,0,0
11343,79478,93564,01E5ZXG21X0XF1TZKY95R47Y3J,"['margot', 'acid', 'wash', 'crop', 'skinny', 'jean', 'super-light', 'acid', 'wash', 'brings', 'cool', 'vibe', 'mid-rise', 'skinny', 'topped', 'signature', 'contoured', 'waistband', 'comfortable', 'stay-put', 'fit', ""L'Agence""]",01E5ZXG22GSQZYE9QB8THQZVWY,occasion,daytonight,0,1,0,0,0,0,0
14198,98584,116644,01E5ZXE7F29GR5MNA1518CASBD,"['arizona', 'sandal', 'shimmery', 'metallic', 'leather', 'upper', 'paired', 'birkenstock', 'legendary', 'footbed', 'mimic', 'shape', 'foot', 'provides', 'excellent', 'support', 'Birkenstock']",01E5ZXE7FPM5J8SNJ54EQZ5MQQ,occasion,vacation,0,0,0,1,0,0,0
15073,104408,123871,01E5ZXDXPJ2RJK5XY6CDC5Z5M7,"['liya', 'high', 'waist', 'nonstretch', 'organic', 'cotton', 'boyfriend', 'jean', 'pure', 'italian', 'organic', 'cotton', 'softens', 'faded-to', 'perfection', 'jean', 'cut', 'comfy', 'high', 'waist', 'loose', 'laid-back', 'fit', 'Citizens', 'Of', 'Humanity']",01E5ZXDXQ5H43KEB0HHT7Y2GET,occasion,weekend,0,0,0,0,1,0,0
14563,101151,119668,01E5ZXCCWA30972C491357Q6AX,"['sparkle', 'long', 'sleeve', 'faux', 'wrap', 'dress', 'showered', 'stardust', 'belted', 'waist', 'festive', 'dress', 'ready', 'hit', 'cocktail-party', 'circuit', 'Sam', 'Edelman']",01E5ZXCCZ3RFCPXACVV5WVBX31,occasion,weekend,0,0,0,0,1,0,0
10905,76492,89759,01E5ZXBYX6RWRZ756PP548DRFS,"['insider', 'plaid', 'crop', 'pant', 'bold', 'stripe', 'run', 'side', 'classic', 'plaid', 'pant', 'updated', 'cropped', 'length', 'gently', 'flared', 'hem', 'Mother']",01E5ZXBYXSH5RSNK370H0YWNKS,occasion,work,0,0,0,0,0,1,0
6190,45998,53300,01E5ZXA8KGQS4SZXWDBT8TKTPS,"['tailored', 'silk', 'blouse', 'done', 'brings', 'sophistication', 'today', 'polka', 'dot', 'jacquard', 'blouse', 'shaped', 'puffy', 'padded', 'shoulder', 'reminiscent', 'era', 'Re/Done']",01E5ZXA8M3SMKE8VFKDWNNWDCP,occasion,daytonight,0,1,0,0,0,0,0
8608,62865,73593,01E5ZX9G6FDBT3FBBPDXCJ3TV7,"['leopard', 'print', 'long', 'sleeve', 'poplin', 'midi', 'dress', 'sporty', 'mock-neck', 'bodice', 'join', 'graceful', 'a-line', 'midi', 'skirt', 'chic', 'cotton-poplin', 'dress', 'peppered', 'big-cat', 'spot', 'Ganni']",01E5ZX9G71PR8NN2JTC8YF47GA,occasion,nightout,0,0,1,0,0,0,0
15082,104477,123967,01E5ZX9B75WCAMMJQZ7VR016QC,"['flavie', 'high', 'waist', 'trouser', 'jean', 'wide', 'leg', 'roomier', 'fit', 'lend', 'laid-back', 'goodness', 'trouser', 'jean', 'cut', 'nonstretch', 'organic-cotton', 'denim', 'Citizens', 'Of', 'Humanity']",01E5ZX9B7Q1D4XVGRMSD99CMJ7,occasion,weekend,0,0,0,0,1,0,0
6174,45863,53141,01E5ZX96DT61XTDZB29YHEARG6,"['classic', 'kick', 'graphic', 'tee', 'done', 'delivers', 'one-two', 'punch', 'comfort', 'confidence', 'cotton', 'tee', 'featuring', 'comic-style', 'graphic', 'butt-kicking', 'boxer', 'Re/Done']",01E5ZX96EBWF0YX8RD88WWG5WX,occasion,weekend,0,0,0,0,1,0,0
10872,76245,89452,01E5ZX91EHF6W52B4B9GHEVJMC,"['toothpick', 'high', 'rise', 'jean', 'toothpick', 'jean', 'feature', 'higher', 'rise', 'nipped', 'waist', 'great', 'stretch', 'giving', 'leg', 'mile', 'even', 'without', 'heel', 'J.Crew']",01E5ZX91F4ZNCD49TQB0N3FA9B,occasion,nightout,0,0,1,0,0,0,0
14978,103740,122876,01E5ZX7Z5PFHW83D4XFN492JK8,"['mankind', 'high', 'waist', 'skinny', 'jean', 'stay', 'fierce', 'essential', 'high-rise', 'skinny', 'cut', 'premium', 'denim', 'dark', 'blue', 'wash', 'light', 'fading', 'whiskering', '7', 'For', 'All', 'Mankind®']",01E5ZX7Z67XQ1DTC7V4PTNBY0F,occasion,work,0,0,0,0,0,1,0
6844,50411,58525,01E5ZX7TFSYJRZW2HKKKYNENSW,"['urban', 'moto', 'sweatpants', 'pintucked', 'detailing', 'zippered', 'front', 'pocket', 'detail', 'comfy', 'lounge-ready', 'sweatpants', 'fitted', 'silhouette', 'Alo']",01E5ZX7TJEEMHCYQ5KWH9RTMA0,occasion,weekend,0,0,0,0,1,0,0
11909,83223,98244,01E5ZX7H0MDE6EBZRTAQ37ZN27,"['captain', 'leather', 'tote', 'gleaming', 'hardware', 'brings', 'eye-catching', 'shine', 'streamlined', 'tote', 'cast', 'supple', 'calfskin', 'designed', 'roomy', 'interior', 'flat', 'base', 'Allsaints']",01E5ZX7H162C5RTWKNHZ74W2DG,occasion,weekend,0,0,0,0,1,0,0
14678,101945,120651,01E5ZX4ERWGB3Z0JWJDCG8CVGQ,"['juniper', 'puff', 'sleeve', 'midi', 'dress', 'puff', 'sleeve', 'flouncy', 'tier', 'give', 'fan-print', 'cotton', 'a-line', 'sweet', 'summery', 'look', 'Ulla', 'Johnson']",01E5ZX4ESECBP12HBFAK541ADJ,occasion,weekend,0,0,0,0,1,0,0
15085,104510,124015,01E5ZX3PBJ9679Y8E8Y23J58G2,"['rocket', 'crop', 'skinny', 'jean', 'premium', 'denim', 'made', 'organic', 'cotton', 'washed', 'perfect', 'dusky', 'grey', 'cropped', 'skinny', 'jean', 'wear', 'regular', 'Citizens', 'Of', 'Humanity']",01E5ZX3PC32MEAX19BQW3P984Q,occasion,weekend,0,0,0,0,1,0,0
13438,93276,110441,01E5ZX1HYSGPZ393BBGGDHHXTB,"['army', 'short', 'brand', 'vintage-inspired', 'army', 'fatigue', 'shortened', 'warmer', 'weather', 'boho', 'tasseled', 'belt', 'detailing', 'waist', 'The', 'Great.']",01E5ZX1HZD2WXMFBEA8GA12PBG,occasion,vacation,0,0,0,1,0,0,0
13899,96515,114252,01E5ZX0164D23F84SK0NFJG952,"['thin', 'flip', 'flop', 'lightweight', 'flip-flop', 'accented', 'logo', 'medallion', 'ready', 'upgrade', 'poolside', 'style', 'selection', 'happy', 'print', 'color', 'Tory', 'Burch']",01E5ZX018NA6KD8SWE8VHRG1KH,occasion,vacation,0,0,0,1,0,0,0
10545,74174,86973,01E5ZWZ94RK4KM5PT72S47KK0C,"['button', 'detail', 'cotton', 'poplin', 'top', 'need', 'polished', 'work-to', 'weekend', 'top', 'shell', 'crisp', 'button', 'detail', 'slightly', 'dropped', 'back', 'hem', 'easy', 'choice', 'J.Crew']",01E5ZWZ95D1JRMD8PP0M8K369X,occasion,weekend,0,0,0,0,1,0,0
5992,44583,51658,01E5ZWWZG54Q290WNC1D2D92EV,"['cicely', 'pintuck', 'linen', 'blend', 'maxi', 'dress', 'pintucked', 'detail', 'create', 'flattering', 'empire', 'waist', 'ruffled', 'accent', 'fresh', 'maxi', 'dress', 'sewn', 'crisp', 'linen', 'blend', 'finished', 'pocket', 'A.L.C.']",01E5ZWWZGPRTZTR50D6A1T7YPR,occasion,vacation,0,0,0,1,0,0,0
13933,96719,114495,01E5ZWWNQ6VQRNRTCKWVY49JWA,"['mm', 'rectangular', 'sunglass', 'logo', 'hardware', 'gleam', 'temple', 'suave', 'rectangular', 'sunglass', 'fitted', 'gradient', 'lens', 'Tory', 'Burch']",01E5ZWWQA3PG0Q1C2VJNM3C6CA,occasion,vacation,0,0,0,1,0,0,0
11906,83203,98217,01E5ZWVEDB20AAAF2X5MF1BC01,"['kala', 'leopard', 'puffer', 'coat', 'covered', 'chic', 'leopard', 'spot', 'chilly-day', 'puffer', 'keep', 'perfectly', 'warm', 'oh', 'cool', 'time', 'Allsaints']",01E5ZWVEDZ81P0DQRRDEVZRRDK,occasion,weekend,0,0,0,0,1,0,0
10157,72106,84507,01E5ZWV4NJSVHPNAJ0Y2MYJH9B,"['coin', 'pocket', 'stretch', 'cotton', 'bermuda', 'short', 'smarten', 'summery-day', 'look', 'slimly', 'tailored', 'stretch', 'cotton', 'walking', 'short', 'reach', 'regular', 'Vince']",01E5ZWV4Q6R1V2SVP4035KF16M,occasion,daytonight,0,1,0,0,0,0,0
14557,101107,119619,01E5ZWTJ5HSKYCB1NMWAN3Y4FH,"['laurna', 'mule', 'timeless', 'wardrobe', 'staple', 'classic', 'loafer', 'updated', 'backless', 'low-profile', 'silhouette', 'finished', 'slender', 'gleaming', 'bit', 'vamp', 'Sam', 'Edelman']",01E5ZWTXZQCG0PP40GM4TG89AC,occasion,work,0,0,0,0,0,1,0
13893,96485,114219,01E5ZWT7AB59G6ZAA7DR5PAE7F,"['espadrille', 'wedge', 'pump', 'slight', 'wedge', 'heel', 'provides', 'right', 'amount', 'lift', 'leather-toe', 'pump', 'transition', 'seamlessly', 'workday', 'getaway', 'Tory', 'Burch']",01E5ZWT7AYPYW10B1GF4G7AN4Y,occasion,vacation,0,0,0,1,0,0,0
8631,63036,73797,01E5ZWQS9R54AFJWTYMK90HNFR,"['tech', 'fabric', 'crossbody', 'bag', 'utilitarian', 'crossbody', 'brand', 'ganni', 'boast', 'roomy', 'camera-style', 'bag', 'trimmed', 'parachute', 'cord', 'paired', 'wide', 'webbed', 'strap', 'Ganni']",01E5ZWQSAAHR3MX29FSDBFVBM5,occasion,weekend,0,0,0,0,1,0,0
14659,101822,120492,01E5ZWQFQMCGD4MGQDM1NFBWBB,"['lucinda', 'metallic', 'stripe', 'silk', 'blend', 'blouse', 'tinsel-like', 'stripe', 'bring', 'festive', 'flair', 'silky', 'top', 'trimmed', 'trailing', 'ruffle', 'pretty', 'smocked', 'cuff', 'Ulla', 'Johnson']",01E5ZWQFR6D8BC1WW8D9YVG52P,occasion,daytonight,0,1,0,0,0,0,0
8342,61097,71368,01E5ZWPVX7C8B447MQMRTXDGJF,"['high', 'low', 'cashmere', 'sweater', 'long', 'loose', 'cozy', 'supersoft', 'sweater', 'knit', 'sustainable', 'cashmere', 'yarn', 're-spun', 'vintage', 'garment', 'factory', 'scrap', 'northern', 'italy', 'Frame']",01E5ZWPVXS6W8HM5PV0JSC60VY,occasion,weekend,0,0,0,0,1,0,0
6383,47383,54923,01E5ZWN164D3QJCF32MJBA9ZSZ,"['floral', 'print', 'smocked', 'minidress', 'puff', 'sleeve', 'ruffled', 'trim', 'add', 'sweet', 'style', 'floral', 'minidress', 'smocked', 'bodice', 'closer', 'fit', 'Sea']",01E5ZWN16PSBCF524WBAND5YQD,occasion,work,0,0,0,0,0,1,0
13861,96298,113997,01E5ZWM8X2BSE33WWPES27Y3EP,"['gemini', 'link', 'coated', 'canvas', 'tote', 'signature', 'gemini', 'link', 'motif', 'symbolizes', 'dual', 'offering', 'form', 'function', 'provided', 'spacious', 'tote', 'water-resistant', 'coated', 'canvas', 'Tory', 'Burch']",01E5ZWMG1G0KHNTBKDCND4636B,occasion,vacation,0,0,0,1,0,0,0
14661,101835,120510,01E5ZWKT58YRDC8FXAVPFPBEPJ,"['florence', 'ruffle', 'trim', 'silk', 'midi', 'dress', 'fluttery', 'ruffled', 'trail', 'give', 'bustier-like', 'structure', 'softly', 'ruched', 'bodice', 'ethereal', 'silk', 'midi', 'dress', 'Ulla', 'Johnson']",01E5ZWKT5V6Z0JP0P6W85NG76T,occasion,weekend,0,0,0,0,1,0,0
15036,104159,123501,01E5ZWKBKDM5NBY4DHG920Q2S7,"['rocket', 'high', 'waist', 'ankle', 'skinny', 'jean', 'flattering', 'skinny', 'create', 'polished', 'look', 'crisp', 'white', 'wash', 'easily', 'transition', 'weekday', 'weekend', 'styling', 'Citizens', 'Of', 'Humanity']",01E5ZWKBKZCE33J4K8P6Z98HP3,occasion,daytonight,0,1,0,0,0,0,0
14651,101771,120425,01E5ZWK6PS4BBEN3JGCR522ZEB,"['elodie', 'pleated', 'silk', 'midi', 'dress', 'pale-blue', 'silk', 'gathered', 'crinkly', 'pleat', 'give', 'graceful', 'movement', 'tactile', 'appeal', 'plunging', 'a-line', 'dress', 'Ulla', 'Johnson']",01E5ZWK6QHZY5A424JVZMFRJGB,occasion,daytonight,0,1,0,0,0,0,0
15094,104570,124101,01E5ZWJR0B421C3REYA31PHTDN,"['rocket', 'high', 'waist', 'skinny', 'jean', 'svelte', 'high-rise', 'jean', 'ready', 'weekend', 'light-blue', 'wash', 'accented', 'whiskering', 'hand', 'sanding', 'Citizens', 'Of', 'Humanity']",01E5ZWJR23QVAVPBK95YJFMQ6C,occasion,daytonight,0,1,0,0,0,0,0
11332,79401,93454,01E5ZWHZYG9PZ5Q584CPSBV3ZB,"['nadia', 'crop', 'straight', 'leg', 'jean', 'slim-fitting', 'cropped', 'jean', 'crafted', 'japanese', 'denim', 'signature', 'contoured', 'waistband', 'comfortable', 'stay-put', 'fit', ""L'Agence""]",01E5ZWHZZ6EREYDE6EK2VXW15X,occasion,vacation,0,0,0,1,0,0,0
13961,96887,114700,01E5ZWHCGTMF7NHP57VJW0SF3K,"['leather', 'trim', 'linen', 'midi', 'dress', 'keep', 'impeccable', 'cool', 'warm', 'day', 'pleated', 'linen', 'dress', 'refined', 'epaulet', 'lambskin', 'trim', 'rich', 'goldtone', 'hardware', 'including', 'logo', 'buckle', 'Tory', 'Burch']",01E5ZWHCKESRH429Z9VQSK52A2,occasion,daytonight,0,1,0,0,0,0,0
14601,101405,119967,01E5ZWH74CNG1G1T4A1CRJ2MWA,"['cap', 'sleeve', 'lace', 'sheath', 'dress', 'airy', 'waistline', 'cutout', 'catch', 'eye', 'irresistibly', 'sweet', 'sheath', 'blanketed', 'lovely', 'allover', 'lace', 'Sam', 'Edelman']",01E5ZWH751A4BCEX2FKCSV6GGF,occasion,nightout,0,0,1,0,0,0,0
8323,60968,71184,01E5ZWGXJKB5VF08HPZG2GWAHB,"['le', 'high', 'raw', 'hem', 'ankle', 'skinny', 'jean', 'start', 'flattering', 'high', 'waist', 'finish', 'raw-cut', 'hem', 'feel', 'like', 'perfect', 'pair', 'premium', 'denim', 'jean', 'Frame']",01E5ZWGXK5WEA0W6A248J6079H,occasion,daytonight,0,1,0,0,0,0,0
15079,104457,123939,01E5ZWFVG08XMJZA4F5BD4JMBQ,"['sculpt', 'harlow', 'high', 'waist', 'skinny', 'jean', 'high-waist', 'skinny', 'jean', 'sculpt', 'figure', 'top', 'bottom', 'create', 'svelte', 'silhouette', 'Citizens', 'Of', 'Humanity']",01E5ZWFVGM435FXTY158WB9KQV,occasion,weekend,0,0,0,0,1,0,0
13896,96492,114227,01E5ZWEXWHGHZRFVVMA57Z2XR1,"['gemini', 'link', 'stripe', 'puff', 'sleeve', 'top', 'cropped', 'v-neck', 'blouse', 'made', 'cotton', 'jacquard', 'tory', 'signature', 'blue-and', 'white', 'stripe', 'go', 'beautifully', 'sunny', 'weekend', 'glow', 'Tory', 'Burch']",01E5ZWEXX1AY7SM1HPH00AHX7Y,occasion,daytonight,0,1,0,0,0,0,0
13883,96404,114123,01E5ZWEF5K90R7VY39MWDVE1CT,"['mignon', 'miller', 'logo', 'sandal', 'rolled', 'rainbow', 'band', 'based', 'tory', 'latest', 'swoon-worthy', 'stripe', 'update', 'chic', 'leather', 'flip-flop', 'iconic', 'double', 'medallion', 'logo', 'Tory', 'Burch']",01E5ZWEF87VWWETPB7SWRVMH5J,occasion,weekend,0,0,0,0,1,0,0
14579,101267,119803,01E5ZWE0KHFAHFJGY7MACQ4PRV,"['mm', 'aviator', 'sunglass', 'complete', 'look', 'classically', 'cool', 'style', 'full-coverage', 'aviator', 'sunglass', 'Sam', 'Edelman']",01E5ZWE0M33E948ZN004J47BNW,occasion,vacation,0,0,0,1,0,0,0
9358,68037,79650,01E5ZWD39G0K62M050MAX8JCDG,"['copa', 'crop', 'crinkle', 'top', 'cropped', 'crinkle-textured', 'top', 'marigold', 'hue', 'add', 'pop', 'sunny', 'color', 'summery', 'look', 'style', 'gathered', 'back', 'keep', 'look', 'light', 'airy', 'Staud']",01E5ZWD3A1RJMH3183QHCD62F8,occasion,vacation,0,0,0,1,0,0,0
15084,104497,123999,01E5ZWBJJP5141GK3FHDB4MA3D,"['serena', 'high', 'waist', 'wide', 'leg', 'culotte', 'jean', 'whiskered', 'faded', 'finish', 'intensifies', 'vintage', 'vibe', 'wide-leg', 'culotte', 'jean', 'cut', 'nonstretch', 'organic-cotton', 'denim', 'Citizens', 'Of', 'Humanity']",01E5ZWBJNGR05GRQ4HJQBCFVVS,occasion,weekend,0,0,0,0,1,0,0
14567,101190,119718,01E5ZWB96QS7PEDNQ2NBQ239EB,"['adaline', 'ankle', 'strap', 'sandal', 'slim', 'strap', 'knotted', 'toe', 'elegant', 'sandal', 'lofted', 'tapered', 'heel', 'secured', 'ankle', 'Sam', 'Edelman']",01E5ZWB99PMW9XVT44DB1CD6N0,occasion,weekend,0,0,0,0,1,0,0
