,key_0,Unnamed: 0,product_id,final_list,product_color_id,attribute_name,attribute_value,androgynous,athleisure,boho,businesscasual,casual,classic,edgy,glam,modern,retro,romantic
15060,89697,106093,01E4RTNM50A6K2VK6NT84BY61Z,"['velvet', 'azalea', 'skirt', 'velvet', 'maxi', 'skirt', 'designed', 'sexy', 'fluid', 'fit', 'featuring', 'side', 'slit', 'raw', 'hem', 'high', 'waist', 'size', 'one', 'size', 'best', 'fit', 'Nili', 'Lotan']",01E4RTNM5995X0VT97SF7851WG,style,edgy,0,0,0,0,0,0,1,0,0,0,0
15064,89730,106134,01E4RTNFZZED959G7K96NN0EPG,"['granada', 'bermuda', 'short', 'italian', 'brush', 'cotton', 'twill', 'short', 'designed', 'straight', 'casual', 'fit', 'feature', 'zip', 'fly', 'closure', 'belt', 'loop', 'front', 'back', 'pocket', 'finished', 'hem', 'Nili', 'Lotan']",01E4RTNG0AX5SQ6HCDMREB5NWM,style,classic,0,0,0,0,0,1,0,0,0,0,0
14989,89272,105576,01E4RTNB8FBG8ZZQ9CC5S094ZK,"['dumont', 'sweater', 'dumont', 'sweater', 'designed', 'slightly', 'oversized', 'relaxed', 'fit', 'feature', 'ribbed', 'turtleneck', 'sleeve', 'hem', 'Nili', 'Lotan']",01E4RTNB8R3Y2MGCWFN7SJ5E60,style,casual,0,0,0,0,1,0,0,0,0,0,0
15613,93023,110124,01E4RTMWM5XPANAEQMVAMPVB7K,"['ciara', 'sweatshirt', 'cotton', 'short', 'sleeve', 'sweatshirt', 'designed', 'relaxed', 'casual', 'fit', 'feature', 'raglan', 'sleeve', 'distressed', 'detailing', 'Nili', 'Lotan']",01E4RTMWMGD7N3WYVV3852SQ2W,style,classic,0,0,0,0,0,1,0,0,0,0,0
15560,92687,109722,01E4RTMQ8N7KMQE30SG6R7VE05,"['melissa', 'hoodie', 'linen', 'hoodie', 'designed', 'casual', 'relaxed', 'fit', 'feature', 'drawstring', 'hood', 'ribbed', 'hem', 'Nili', 'Lotan']",01E4RTN16PQM2CZ4K9Y846A93A,style,classic,0,0,0,0,0,1,0,0,0,0,0
15586,92852,109917,01E4RTMK4Q74RMTTZS5TTYEBG5,"['mid', 'rise', 'jean', 'designed', 'skinny', 'mid-rise', 'fit', 'button', 'zip', 'fly', 'feature', 'pocket', 'detailing', 'belt', 'loop', 'finished', 'hem', 'Nili', 'Lotan']",01E4RTMK50N2209C9XP3GVEQKK,style,boho,0,0,1,0,0,0,0,0,0,0,0
15607,92980,110073,01E4RTM4P09MMGNG9J0C0MNGQ7,"['montauk', 'pant', 'designed', 'relaxed', 'fit', 'montauk', 'pant', 'come', 'black', 'carbon', 'sage', 'eggshell', 'white', 'shop', 'nili', 'lotan', 'casual', 'hoodies', 'sweatshirt', 'jogger', 'Nili', 'Lotan']",01E4RTMWT9GEWVCJPRSPF60820,style,androgynous,1,0,0,0,0,0,0,0,0,0,0
15584,92837,109899,01E4RTKWZES9GQHZ68EN6KCMP0,"['joni', 'top', 'designed', 'loose', 'fit', 'joni', 'collarless', 'top', 'silk', 'double', 'georgette', 'feature', 'exposed', 'button', 'front', 'two', 'cuff', 'Nili', 'Lotan']",01E4RTKWZRDD7PPXN3N3BZ3DFX,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
15588,92875,109942,01E4RTKEKW0PGW523C7SCV8B6H,"['nolan', 'pant', 'nolan', 'jogger', 'pant', 'feature', 'soft', 'vintage', 'feel', 'discover', 'newest', 'cotton', 'pant', 'collection', 'designed', 'comfortable', 'relaxed', 'lifestyle', 'Nili', 'Lotan']",01E4RTM84CPKGYT00PQCT0KSX8,style,casual,0,0,0,0,1,0,0,0,0,0,0
15573,92770,109817,01E4RTKBW4E2JD6N1JSB99Q9EA,"['emerson', 'pant', 'designed', 'relaxed', 'modern', 'fit', 'emerson', 'pant', 'feature', 'mid-rise', 'curved', 'silhouette', 'knee', 'shop', 'leopard', 'print', 'pant', 'shirt', 'nili', 'lotan', 'Nili', 'Lotan']",01E4RTKBWFYMY6T5HWZ1EETP21,style,modern,0,0,0,0,0,0,0,0,1,0,0
15567,92730,109774,01E4RTK272A9K9873VYRDZXFN9,"['teagan', 'shirt', 'designed', 'relaxed', 'casual', 'fit', 'teagan', 'shirt', 'feature', 'front', 'button', 'closure', 'breast', 'pocket', 'slightly', 'elongated', 'back', 'panel', 'Nili', 'Lotan']",01E4RTK29NQNYTRPTMB0ED4AKB,style,classic,0,0,0,0,0,1,0,0,0,0,0
15556,92645,109667,01E4RTJYGDKQDBS3DF02F8G0VW,"['cashmere', 'paris', 'sweatpant', 'designed', 'cropped', 'drop-crotch', 'fit', 'paris', 'sweatpant', 'feature', 'drawstring', 'waist', 'side', 'seam', 'pocket', 'ribbed', 'detailing', 'cuff', 'waistband', 'Nili', 'Lotan']",01E4RTJYGQ47062377BYHWME7S,style,modern,0,0,0,0,0,0,0,0,1,0,0
15576,92776,109825,01E4RTJMSW2T7B7ZGNVN4WSW9M,"['gemma', 'top', 'discover', 'latest', 'collection', 'top', 'blouse', 'nili', 'lotan', 'silk', 'camisole', 'top', 'designed', 'fluid', 'movement', 'perfect', 'versatile', 'lifestyle', 'Nili', 'Lotan']",01E4RTJMT7KGVKCDSK9EYFFZGE,style,modern,0,0,0,0,0,0,0,0,1,0,0
15564,92713,109753,01E4RTJF5C6ESZ9MGY697VJ63R,"['high', 'waisted', 'vianca', 'jean', 'designed', 'cropped', 'slim', 'fit', 'high-rise', 'vianca', 'jean', 'feature', 'japanese', 'stretch', 'denim', 'five-pocket', 'detailing', 'slight', 'flare', 'raw', 'edge', 'hem', 'Nili', 'Lotan']",01E4RTJF5T207VPCR5D6D53TRJ,style,modern,0,0,0,0,0,0,0,0,1,0,0
14740,87726,103704,01E4EMA5XWMERTMNP0985SYR5B,"['monica', 'blouse', 'lightweight', 'sheer', 'blouse', 'textured', 'detail', 'offer', 'slight', 'pattern', 'black', 'viscose', 'silk', 'machine', 'wash', 'cold', 'made', 'china', 'fit', 'tip', 'flowy', 'slightly', 'oversized', 'blouse', 'take', 'usual', 'style', 'tip', 'throw', 'loose', 'layer', 'dark', 'denim', 'boot', 'day-to', 'night', 'look', 'worn', 'jackie', 'jean', 'nilerochelle', 'boot', 'black', 'model', 'wearing', 'size', 'x', 'measurement', 'x', 'bust', 'length', 'bust', 'length', 'bust', 'length', 'bust', 'length', 'shirt', 'Anine', 'Bing']",01E4EMA5Y676XRG0RZMP8CDFNY,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
10861,63718,74580,01E4EMA1QG9RGCHAHF9M33GFS9,"['charli', 'top', 'Rails']",01E4EMA1QS5QXCAWKX640VAY1H,style,romantic,0,0,0,0,0,0,0,0,0,0,1
10403,61012,71248,01E4EM9JK401RYCG3PX80HKHWX,"['silk', 'wrap', 'party', 'dress', 'feminine', 'wrap', 'dress', 'perfect', 'addition', 'evening', 'assortment', 'puffed', 'shoulder', 'high', 'neckline', 'keyhole', 'detail', 'style', 'effortlessly', 'minimal', 'sandal', 'boot', 'dress', 'Frame']",01E4EM9JNR3J63AEEG5NCM45J2,style,glam,0,0,0,0,0,0,0,1,0,0,0
10866,63758,74625,01E4EM94AQWJ4Z3B66CP3JR9QB,"['whitney', 'top', 'Rails']",01E4EM94B2CKE04096AF9GHFBR,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
10413,61069,71330,01E4EM8AYCZR42YEFQRY07JT7K,"['easy', 'cashmere', 'crew', 'effortlessly', 'luxe', 'cashmere', 'crewneck', 'feel', 'fresh', 'season', 'aloe', 'green', 'wear', 'everything', 'denim', 'leather', 'sweater', 'Frame']",01E4EM8B12HHPGDC76GZPKDRXA,style,classic,0,0,0,0,0,1,0,0,0,0,0
11334,67295,78740,01E4EM877DQB5TBTYY66273Y4F,"['davie', 'knitwear', 'Rails']",01E4EM877P5NDDBXZX85VW7693,style,casual,0,0,0,0,1,0,0,0,0,0,0
10873,63822,74699,01E4EM7F0NMGYXRFP10CTHPC9Z,"['whitney', 'top', 'Rails']",01E4EM7F0YE6M20K3T8N8PRFJ9,style,romantic,0,0,0,0,0,0,0,0,0,0,1
14743,87751,103733,01E4EM5K50VJ7286E0PCEMVARR,"['rowe', 'hoodie', 'sweatshirt', 'brought', 'best-selling', 'sweatshirt', 'back', 'neutral', 'camel', 'hooded', 'style', 'meant', 'fit', 'loose', 'oversized', 'feature', 'modern', 'ab', 'logo', 'chest', 'sweatshirt', 'Anine', 'Bing']",01E4EM5K58HCEXBQMY4TX8FH4K,style,athleisure,0,1,0,0,0,0,0,0,0,0,0
14669,87309,103200,01E4EM4P8H7QM1QZC98027TDE6,"['greyson', 'sweater', 'introducing', 'new', 'knitwear', 'staple', 'midweight', 'crewneck', 'sweater', 'feature', 'cropped', 'relaxed', 'fit', 'come', 'finished', 'textured', 'feel', 'knit', 'Anine', 'Bing']",01E4EM4P8WDGZJWP3AD39J5VPN,style,casual,0,0,0,0,1,0,0,0,0,0,0
11192,66156,77338,01E4EM1XJGTSP7APZ6ZASST4V0,"['audrey', 'top', 'Rails']",01E4EM1XJRBK8JRTATK82HH2GZ,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
10828,63445,74276,01E4EM1M0EH762N82Z56SE8ESY,"['hunter', 'top', 'Rails']",01E4EM1M0Q630YYMKT3Z5S6K3Q,style,casual,0,0,0,0,1,0,0,0,0,0,0
10391,60943,71150,01E4EM0P74B9268C1BHDCT52GR,"['le', 'cropped', 'mini', 'boot', 'raw', 'edge', 'super', 'stretch', 'jean', 'fit', 'straight', 'knee', 'kick', 'small', 'boot', 'curve-enhancing', 'leg-lengthening', 'denim', 'feature', 'raw', 'hem', 'hint', 'laidback', 'appeal', 'jean', 'Frame']",01E4EM0P7GJ86D8SVFX1Z5C7YK,style,edgy,0,0,0,0,0,0,1,0,0,0,0
10876,63844,74721,01E4EKZAVNZ98JGRWEB4NK3AJ3,"['whitney', 'top', 'Rails']",01E4EKZAVYSM6MHWXKJR161RGP,style,casual,0,0,0,0,1,0,0,0,0,0,0
10833,63478,74313,01E4EKXZ0C459EW39MF0YJFJH5,"['hunter', 'top', 'Rails']",01E4EKXZ0N5HWPM5SGBYEYRXJP,style,casual,0,0,0,0,1,0,0,0,0,0,0
10869,63792,74663,01E4EKXTB81ZWMFTFQQ6QHYC9K,"['whitney', 'top', 'Rails']",01E4EKXTD1J1E0AY9RB34CBEC8,style,casual,0,0,0,0,1,0,0,0,0,0,0
14671,87330,103228,01E4EKWD6FC8XM0CF18SDAVYVJ,"['becky', 'blazer', 'oversized', 'blazer', 'silhouette', 'offer', 'tailored', 'fit', 'pinstripe', 'pattern', 'masculine-inspired', 'look', 'feminine', 'finish', 'jacket', 'Anine', 'Bing']",01E4EKWD6R43ESGXZHCSSN41JP,style,modern,0,0,0,0,0,0,0,0,1,0,0
10849,63602,74452,01E4EKW8ZNVWHPHWNZYX84EYV0,"['luna', 'knitwear', 'Rails']",01E4EKW8ZYX1ZZJ157A88M4G4P,style,casual,0,0,0,0,1,0,0,0,0,0,0
10856,63671,74528,01E4EKW4KS1P040DYJRJ25WTGD,"['charli', 'top', 'Rails']",01E4EKW4M4C4TDZHSMMG2QRWGM,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
10835,63492,74328,01E4EKVV4JA976E10G1TYJS1SA,"['hunter', 'top', 'Rails']",01E4EKVV4V0C9AVHY7QZGEX7X4,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
10519,61655,72088,01E4EKVFQ67J0XC42XNRKNHRKR,"['le', 'crop', 'leather', 'mini', 'boot', 'cropped', 'bootcut', 'silhouette', 'reimagined', 'luxe', 'leather', 'hint', 'stretch', 'silver', 'hue', 'pair', 'back', 'button', 'blazer', 'updated', 'style', 'silk', 'blouse', 'perfect', 'festive', 'look', 'pant', 'Frame']",01E4EKVFQF93WHEBW97EKC1EXY,style,glam,0,0,0,0,0,0,0,1,0,0,0
10839,63536,74378,01E4EKV7DBC46S7V5WNH8668H6,"['hunter', 'top', 'Rails']",01E4EKV7DNQNBZACXEVVAC6BYQ,style,casual,0,0,0,0,1,0,0,0,0,0,0
11306,67092,78483,01E4EKTE0VHNYGPNG4DD3AVS1D,"['delilah', 'dress', 'Rails']",01E4EKTE13V08BQ6BVS0R3CPDZ,style,casual,0,0,0,0,1,0,0,0,0,0,0
11177,66049,77205,01E4EKT9PAPG5273XMG816CQ19,"['cara', 'knitwear', 'Rails']",01E4EKT9PKGM7QZDWXCWJ8QWVJ,style,casual,0,0,0,0,1,0,0,0,0,0,0
14619,86993,102807,01E4EKSGH3NRTNM35TY17H6EEX,"['lottie', 'hoodie', 'oversized', 'hoodie', 'offer', 'longer', 'body', 'cocoon', 'shape', 'perfect', 'laid-back', 'styling', 'cotton', 'machine', 'wash', 'made', 'turkey', 'fitthis', 'hoodie', 'intentionally', 'oversized', 'suggest', 'taking', 'usual', 'size', 'comfortably', 'roomy', 'look', 'feel', 'model', 'wearing', 'size', 'x', 'height', 'waist', 'hip', 'bust', 'sweatshirt', 'Anine', 'Bing']",01E4EKSGHC4S368TTZ4WP9AVXP,style,edgy,0,0,0,0,0,0,1,0,0,0,0
11211,66278,77495,01E4EKS6R7FYEPNK1M62BSBYT0,"['calder', 'top', 'Rails']",01E4EKS6RK9RZ2J3Y3QBNWMNCV,style,casual,0,0,0,0,1,0,0,0,0,0,0
10825,63431,74260,01E4EKR0M2S7JH3AFZK6JSVAN3,"['hunter', 'top', 'Rails']",01E4EKR0MBHCHDF4936GCJ98NY,style,casual,0,0,0,0,1,0,0,0,0,0,0
10478,61457,71816,01E4EKQNHN1KAS66VHP5C1FCA5,"['suede', 'le', 'second', 'medium', 'minimal', 'modern', 'styling', 'meet', 'refined', 'luxury', 'le', 'second', 'cabas', 'tote', 'crafted', 'exquisite', 'suede', 'structured', 'handbag', 'equipped', 'adjustable', 'high-polish', 'peg', 'buttonhole', 'double-drop', 'handle', 'center', 'welt', 'seam', 'detachable', 'pouch', 'frame', 'logo', 'discreetly', 'embossed', 'top', 'accessory', 'Frame']",01E4EKQNJ11HZFNMCB1GN2XZXN,style,casual,0,0,0,0,1,0,0,0,0,0,0
14611,86947,102752,01E4EKNP590TMH9JWXWN3V1AVE,"['kaiden', 'dress', 'sophisticated', 'day-to', 'night', 'dress', 'accented', 'military-inspired', 'detail', 'light', 'airy', 'kaiden', 'dress', 'come', 'finished', 'four', 'functional', 'flap', 'button', 'pocket', 'tonal', 'waist', 'belt', 'lends', 'shape', 'structure', 'relaxed', 'silhouette', 'dress', 'Anine', 'Bing']",01E4EKNP5JKSPAM77Z9Y0Q93CK,style,modern,0,0,0,0,0,0,0,0,1,0,0
11279,66831,78181,01E4EKN8P0AN5SFSSWVFC2H6T9,"['cara', 'knitwear', 'Rails']",01E4EKN8P8T26MK8E7998GH76D,style,casual,0,0,0,0,1,0,0,0,0,0,0
14625,87038,102869,01E4EKN2TQHHSTSGXXQAZNYE0A,"['viola', 'dress', 'timeless', 'little', 'black', 'dress', 'infused', 'modern', 'edge', 'fitted', 'faux-wrap', 'style', 'tonal', 'black', 'stripe', 'print', 'equal', 'part', 'luxe', 'feminine', 'without', 'sacrificing', 'comfort', 'coverage', 'dress', 'Anine', 'Bing']",01E4EKN2V10GKKM12ZRG7EKESJ,style,classic,0,0,0,0,0,1,0,0,0,0,0
10831,63457,74289,01E4EKM6PTWF2QF7Q7GP4C46N2,"['hunter', 'top', 'Rails']",01E4EKM6Q3V41R5W5VZE8H7K2X,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
11156,65854,76983,01E4EKM23VGTSR9FYRY3E16C8J,"['thea', 'top', 'Rails']",01E4EKM247CCJZR4F3B13XMKCD,style,casual,0,0,0,0,1,0,0,0,0,0,0
11330,67256,78693,01E4EKKSFY866ZZRMPSFQG0S50,"['davie', 'knitwear', 'Rails']",01E4EKKSG9AHAQ17SRW73YMQJN,style,casual,0,0,0,0,1,0,0,0,0,0,0
10406,61025,71266,01E4EKKD16MQ6HB8GKMKVQQCN7,"['le', 'high', 'straight', 'raw', 'edge', 'cut', 'high', 'rise', 'classic', 'straight-leg', 'jean', 'subtly', 'fitted', 'mid-thigh', 'nip-in', 'knee', 'kick', 'ever-so', 'slightly', 'calf', 'cut', 'premium', 'stretch', 'denim', 'raw', 'hem', 'pair', 'back', 'simple', 't-shirt', 'tank', 'top', 'blouse', 'jean', 'Frame']",01E4EKKD1G6D0ZCR20TXJ0SAC1,style,casual,0,0,0,0,1,0,0,0,0,0,0
11213,66293,77511,01E4EKHEHCE6CW35MG0M7ZF8K2,"['anya', 'skirt', 'Rails']",01E4EKHEKCWBG5NQCQ48WB5CJ4,style,casual,0,0,0,0,1,0,0,0,0,0,0
10388,60933,71133,01E4EKGG3JD99JD1Z1M7HXQHK8,"['grand', 'oval', 'buckle', 'belt', 'sleek', 'addition', 'accessory', 'collection', 'timeless', 'thick', 'leather', 'belt', 'crafted', 'smooth', 'cowhide', 'finished', 'polished', 'gold', 'oval', 'buckle', 'accessory', 'Frame']",01E4EKGG3T3BPBR6B5A8CH5MNV,style,classic,0,0,0,0,0,1,0,0,0,0,0
10398,60987,71214,01E4EKF9W97PFTQABNW79PMQMD,"['le', 'color', 'ripped', 'film', 'noir', 'go-to', 'skinny', 'jean', 'saturated', 'black', 'color', 'wash', 'vintage', 'inspired', 'shredded', 'hole', 'gentle', 'fading', 'love-worn', 'patch', 'crafted', 'super', 'soft', 'premium', 'denim', 'super', 'stretch', 'strong', 'recovery', 'jean', 'Frame']",01E4EKF9WJ20EVNA2A1FSE5XJ0,style,casual,0,0,0,0,1,0,0,0,0,0,0
10868,63785,74654,01E4EKECFD15BSG7SVJDE5RVK0,"['whitney', 'top', 'Rails']",01E4EKECFQFCSE9R1PX8XJZVTP,style,casual,0,0,0,0,1,0,0,0,0,0,0
14622,87011,102831,01E4EKE23SJC3TF09DY0X7JERE,"['aniya', 'sweater', 'timeless', 'pullover', 'sweater', 'constructed', 'soft', 'decadent', 'cashmere', 'vibrant', 'red', 'hue', 'layering', 'essential', 'feature', 'deep', 'v-neckline', 'slightly', 'slouchy', 'fit', 'perfect', 'winter-to', 'spring', 'transition', 'knit', 'Anine', 'Bing']",01E4EKE242GRCF42WKSP6Y69HZ,style,classic,0,0,0,0,0,1,0,0,0,0,0
10516,61644,72072,01E4EKD9X5C6H74FF29WXHWG7C,"['sequin', 'mini', 'skirt', 'edgy', 'glamorous', 'dark', 'wash', 'denim', 'skirt', 'make', 'impact', 'detailed', 'glimmering', 'sequin', 'offset', 'sharp', 'blazer', 'silky', 'blouse', 'dress', 'skirt', 'Frame']",01E4EKD9XF31DS7TDKTE806Z4X,style,modern,0,0,0,0,0,0,0,0,1,0,0
10864,63735,74599,01E4EKD6CJ7AHAAKB28XHQVC5X,"['charli', 'top', 'Rails']",01E4EKD6CVN4HA0H8P83JWGXGZ,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
10463,61356,71685,01E4EKCZR36JW8ZM6B0P1FCB2V,"['le', 'high', 'skinny', 'classic', 'inspired', 'high-rise', 'contemporary', 'skinny', 'silhouette', 'crafted', 'premium', 'denim', 'dark', 'blue', 'wash', 'super', 'stretch', 'strong', 'recovery', 'jean', 'Frame']",01E4EKCZRDF1PKWCZ3NJJA4P8W,style,casual,0,0,0,0,1,0,0,0,0,0,0
10837,63514,74353,01E4EKAWGKNHYTN579MF3RFBQ4,"['hunter', 'top', 'Rails']",01E4EKAWGWDFFZ6RBD6HDF82BX,style,casual,0,0,0,0,1,0,0,0,0,0,0
11167,65955,77096,01E4EKAQWQ7TNAXZ7TG3B02309,"['thea', 'top', 'Rails']",01E4EKAQX18XBVCHH5NW8W446C,style,casual,0,0,0,0,1,0,0,0,0,0,0
11102,65461,76535,01E4EKAJX4KT442AGV6D97C89A,"['whitney', 'top', 'Rails']",01E4EKAJXEQJ89ZKZ112XCQTMP,style,casual,0,0,0,0,1,0,0,0,0,0,0
14613,86962,102773,01E4EK88R2W4P60KPZVSHZR3X2,"['lenora', 'silk', 'shirt', 'feminine', 'silk', 'shirt', 'accented', 'barely-there', 'white', 'polka', 'dot', 'luxurious', 'silk', 'breezy', 'top', 'ready', 'spring', 'white', 'polka', 'dot', 'silk', 'dry', 'clean', 'made', 'china', 'style', 'tip', 'pair', 'ultra-femme', 'top', 'structured', 'denim', 'leather', 'boot', 'mix', 'soft', 'strong', 'model', 'wearing', 'size', 'x', 'worn', 'jackie', 'jean', 'vanillaharris', 'boot', 'black', 'measurement', 'x', 'bust', 'length', 'in', 'bust', 'length', 'inm', 'bust', 'length', 'inl', 'bust', 'length', 'shirt', 'Anine', 'Bing']",01E4EK88RBC6YXT23Q8242A04J,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
14616,86984,102797,01E4EK7N617JM2V5F702PA8SQY,"['hudson', 'tee', 'easiest', 't-shirt', 'wardrobe', 'hudson', 'tee', 'back', 'vintage-inspired', 'washed', 'indigo', 'authentically', 'lived-in', 'look', 'feel', 't-shirt', 'Anine', 'Bing']",01E4EK7N7H172E92TQE1Z1FYM9,style,edgy,0,0,0,0,0,0,1,0,0,0,0
10890,63959,74850,01E4EK7H1HXTEN28XNSZ5P2XPS,"['hunter', 'top', 'Rails']",01E4EK7H1VWQFXM2CE6SMGYXJ9,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
10892,63986,74880,01E4EK77NFCBZ4WHT6CNPJYSJY,"['hunter', 'top', 'Rails']",01E4EK77NR8BB0AHP2VBW6BK9A,style,androgynous,1,0,0,0,0,0,0,0,0,0,0
10888,63939,74828,01E4EK6M3ZV7MBRXMXHPRD773N,"['hunter', 'top', 'Rails']",01E4EK6M49X0B8W2DNN1WZZWB5,style,casual,0,0,0,0,1,0,0,0,0,0,0
11320,67175,78587,01E4EK57A46YH9M38A5QC1TQ6V,"['collins', 'jacket', 'Rails']",01E4EK57ADB1BPGWW2XQK5DRM5,style,casual,0,0,0,0,1,0,0,0,0,0,0
10848,63585,74432,01E4EK3QETC8Z2P537XG9JJ2PT,"['luna', 'knitwear', 'Rails']",01E4EK3QF3HSM33QGB2SXP9KAN,style,casual,0,0,0,0,1,0,0,0,0,0,0
11318,67161,78572,01E4EK34J51768EJSCX1VAKPJ1,"['cozette', 'top', 'Rails']",01E4EK34KDR410ACMNFT3D6PCA,style,androgynous,1,0,0,0,0,0,0,0,0,0,0
10921,64185,75110,01E4EK2Z7ZWMVTQTQJ97NHHZ7W,"['hunter', 'top', 'Rails']",01E4EK2Z87RMMJRV1K0WHNAPX1,style,casual,0,0,0,0,1,0,0,0,0,0,0
10512,61637,72063,01E4EK2064S5Y0GTFF92J0E0YW,"['square', 'buckle', 'belt', 'sleek', 'belt', 'crafted', 'smooth', 'leather', 'timeless', 'style', 'finished', 'polished', 'square', 'buckle', 'thread', 'belt', 'loop', 'cinch', 'waist', 'flattering', 'shape', 'accessory', 'Frame']",01E4EK206DSJNX15J2MA8TVAXV,style,classic,0,0,0,0,0,1,0,0,0,0,0
11287,66914,78276,01E4EJZ0FKXX2TK86JAPZXJW9J,"['cara', 'knitwear', 'Rails']",01E4EJZ0FYHDN8MWXH0D1CGMP4,style,casual,0,0,0,0,1,0,0,0,0,0,0
11236,66463,77724,01E4EJWNYSGMC4KSTYWCZ6CTG8,"['amelie', 'top', 'Rails']",01E4EJWNZ5KW4S2EYHVJ3A5V94,style,casual,0,0,0,0,1,0,0,0,0,0,0
14624,87023,102847,01E4EJWGCHH5Q5Q4ZSJ80BQYSK,"['ruth', 'coat', 'elevated', 'take', 'outerwear', 'full-length', 'black', 'coat', 'offer', 'removable', 'faux', 'fur', 'collar', 'customizable', 'sophistication', 'jacket', 'Anine', 'Bing']",01E4EJWGCTR1NR6JMG44PRBXBR,style,glam,0,0,0,0,0,0,0,1,0,0,0
11088,65377,76441,01E4EJVY4S89G042P6KS6FG7DT,"['elli', 'top', 'Rails']",01E4EJVY5MSEP6K7MFH8Q2X8B4,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
10924,64201,75127,01E4EJVAD8F9C5MJY0NT9P8D9B,"['hunter', 'top', 'Rails']",01E4EJVADHGHCHNPZ15AQY3BWS,style,casual,0,0,0,0,1,0,0,0,0,0,0
10465,61375,71715,01E4EJTP67QPPC79GQFPZDA56Q,"['sustainable', 'le', 'crop', 'mini', 'boot', 'tailored', 'cropped', 'jean', 'high', 'rise', 'pair', 'designed', 'subtly', 'fitted', 'nip-in', 'knee', 'featuring', 'vintage-inspired', 'wash', 'pair', 'made', 'sustainably', 'sourced', 'material', 'jean', 'Frame']",01E4EJTP6PNH0RQ3R82DRZ5TS8,style,classic,0,0,0,0,0,1,0,0,0,0,0
11108,65516,76596,01E4EJTJ2F6B53K77GQGQQDXWV,"['whitney', 'top', 'Rails']",01E4EJTJ2RQ1XXS9R4KJQR739Q,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
10470,61405,71758,01E4EJTCEBGGWZDWWM2F1KB5BS,"['le', 'high', 'rise', 'scoop', 'made', 'collection', 'fine', 'peruvian', 'pima', 'cotton', 't-shirt', 'perfectly', 'complement', 'signature', 'denim', 'fit', 'tee', 'come', 'two', 'fit', 'longer', 'length', 'mid', 'rise', 'denim', 'cropped', 'length', 'high', 'rise', 'cut', 'sew', 'Frame']",01E4EKBXX7162RAACYP12WGZGF,style,casual,0,0,0,0,1,0,0,0,0,0,0
11159,65895,77030,01E4EJSY8D7PMZ337BSTRJ3ARR,"['thea', 'top', 'Rails']",01E4EJSYBMGMAMEGPSQ3E7Z8C2,style,casual,0,0,0,0,1,0,0,0,0,0,0
10492,61529,71914,01E4EJSEK7SRTDWRWATRSMS59C,"['leather', 'cargo', 'dress', 'designed', 'impact', 'leather', 'dress', 'edgy', 'take', 'utilitarian', 'style', 'featuring', 'cargo', 'pocket', 'snap', 'button', 'drop', 'waist', 'style', 'minimal', 'sandal', 'slouchy', 'boot', 'dress', 'Frame']",01E4EJSEKN50VQP5H5QNXQ3WD0,style,edgy,0,0,0,0,0,0,1,0,0,0,0
14460,86097,101738,01E4EJS9VTDZ5D0WK1D18MDPB5,"['penny', 'boot', 'penny', 'update', 'classic', 'charlie', 'boot', 'pointed', 'toe', 'embroidered', 'stitching', 'buckle', 'strap', 'gold', 'hardware', 'make', 'boot', 'statement', 'outfit', 'white', 'calf', 'leather', 'pebbled', 'texture', 'made', 'turkey', 'style', 'tip', 'pair', 'penny', 'madeleine', 'blazer', 'cindy', 'pant', 'green', 'plaid', 'rockstar', 'look', 'could', 'bring', 'jagger', 'knee', 'let', 'find', 'fit', 'boot', 'run', 'true', 'size', 'take', 'usual', 'shoe', 'size', 'measurement', 'heel', 'opening', 'inside', 'circumference', 'shoe', 'Anine', 'Bing']",01E4EJS9W4H0S48CHBRB8X5YVM,style,modern,0,0,0,0,0,0,0,0,1,0,0
10926,64214,75141,01E4EJRDV143VFW4HRCQR6KCXR,"['hunter', 'top', 'Rails']",01E4EJRDVGS9625BBNTSB8SCNC,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
11273,66777,78121,01E4EJQGMP23B8T1QHFZGHNCSC,"['cara', 'knitwear', 'Rails']",01E4EJQGN0JWBPEQTH7TKSCAF7,style,romantic,0,0,0,0,0,0,0,0,0,0,1
11283,66883,78240,01E4EJQBRFWCPH17FAX8F4G97R,"['cara', 'knitwear', 'Rails']",01E4EJQBRQ6Q1R8NZ2C95TY9H1,style,casual,0,0,0,0,1,0,0,0,0,0,0
